1.950062466310497939e-04,1.544453874674886007e-03,7.071672705386553162e+02,6.904070341429334734e-01,8.364224005779490767e+00,2.229556800049869725e-01,2.225631176562202995e+00
1.928087729276840834e-04,1.655954616663137067e-03,6.915430403615785053e+02,7.180531286475674291e-01,8.127140751689681863e+00,2.113922922802783655e-01,2.257382539605785610e+00
1.947387092955618106e-04,1.619930302830894153e-03,6.978076103986038561e+02,6.186579498678480560e-01,8.474973359865215272e+00,2.223120333232323220e-01,2.305262215250857949e+00
1.946632944547859964e-04,1.605938193891903948e-03,7.016611421252889613e+02,6.183110265593714239e-01,8.734719601851015369e+00,2.115521739693425607e-01,2.368080425589594640e+00
1.928148916997892575e-04,1.603516099833630004e-03,6.995735124612317577e+02,6.760320455719935895e-01,9.531664326982763669e+00,2.587179073365832305e-01,2.100064163916456561e+00
1.924313099380774964e-04,1.590917629679850431e-03,7.071542188437001641e+02,7.607910200829420821e-01,8.065065548071471468e+00,2.015345216593984468e-01,2.039859232279106038e+00
1.925603341809013888e-04,1.625896699968680179e-03,6.998302648072080956e+02,7.796064929345055683e-01,9.041025709822974932e+00,2.235679080813779418e-01,2.441007436047541557e+00
1.921982168124494554e-04,1.628263547951043499e-03,7.073001429157480970e+02,7.811358334082038057e-01,9.733630116149523559e+00,2.085754262690948657e-01,2.225756633827053577e+00
1.931546916333894907e-04,1.612304473507422675e-03,7.048992331587467106e+02,7.922390116427480145e-01,7.621032179975495424e+00,2.092951726565466797e-01,2.017823445643234237e+00
1.920612655672294109e-04,1.608172822241442845e-03,7.157891279835578189e+02,5.857311557756259557e-01,9.396069380148011518e+00,2.421602464930177334e-01,2.118726031704218915e+00
1.909894331700198972e-04,1.585232514600787984e-03,7.294289281244074346e+02,8.324815603460418156e-01,9.857656492645054058e+00,2.296232578803897029e-01,2.821579655085795224e+00
1.909428082768618797e-04,1.558795156766915393e-03,7.241346101567869482e+02,6.663928700395651550e-01,9.652763913502459658e+00,2.275782776692203691e-01,2.279761368083155659e+00
1.918664506028709433e-04,1.543665849787266868e-03,7.243110477375404344e+02,5.972319128025029844e-01,8.652748610257043893e+00,2.236183913707405213e-01,2.427185134249496112e+00
1.930124030438264777e-04,1.546062504164194724e-03,7.255496167370262128e+02,7.613786425044800632e-01,8.473339521784044592e+00,2.211957591970521997e-01,2.400225390811686843e+00
1.928752454527921914e-04,1.516885102858884973e-03,7.242053390063758798e+02,7.368004400251055852e-01,7.811577408904385678e+00,2.384592337256476735e-01,2.397346348135214633e+00
1.919720357249741648e-04,1.544434349884162136e-03,7.132783279403593042e+02,6.530379217429775895e-01,7.828859489459998322e+00,2.316284187635967717e-01,2.211172703421187435e+00
1.905792162427001439e-04,1.661767603303356900e-03,7.034054612049533262e+02,5.985846161289106737e-01,8.199203760479084835e+00,2.478813766342842229e-01,2.001357494488798405e+00
1.923204216514387012e-04,1.540764410772413068e-03,7.237218425705086702e+02,5.146728999114799086e-01,8.924279901225295575e+00,2.036242387616989669e-01,2.584966752501636655e+00
1.942050658421309568e-04,1.483789646235687473e-03,7.255568251656044367e+02,5.531573107408699341e-01,7.780863724504484935e+00,2.108925186865726609e-01,2.894693093212131529e+00
1.935490837867130545e-04,1.493779021729245340e-03,7.304836895939797614e+02,6.744282295374279812e-01,1.090419677319087199e+01,2.361450040610864054e-01,1.996613031917535919e+00
1.934778276134225140e-04,1.500521249112845039e-03,7.280738979699501670e+02,6.620898547249242094e-01,7.884754035396418281e+00,2.644063297779085109e-01,3.136545365281039999e+00
1.910210182350677386e-04,1.521417240352135065e-03,7.454654155505808149e+02,6.611909550050001361e-01,8.240415580246152061e+00,2.116355800966007172e-01,2.744203017076741080e+00
1.916698519955979847e-04,1.487748221780528729e-03,7.425984049385637036e+02,7.289395044286310910e-01,8.616529859185989793e+00,2.143560199387470888e-01,2.298847967437541939e+00
1.916994170696379493e-04,1.536138011066627476e-03,7.208203804324762132e+02,8.148258906803000912e-01,7.847915617518180120e+00,2.114466146727480844e-01,2.283955349176818750e+00
1.942758427169727754e-04,1.566613786344227049e-03,7.225088469564468596e+02,6.697437937427610510e-01,6.951697605424720372e+00,2.012857663065183156e-01,2.365383417692268786e+00
1.942216640605209368e-04,1.568086262009271703e-03,7.115148448396333833e+02,5.872307511014999148e-01,9.855983751268805548e+00,2.808282609190438928e-01,2.518309426837989751e+00
1.937831300168254558e-04,1.555949282261767175e-03,7.074397464814344403e+02,7.322068377866137734e-01,8.561663795450321857e+00,3.076010900730049569e-01,2.086008480357329997e+00
1.926370266011441176e-04,1.552726122738322693e-03,7.163624168697718915e+02,6.637433274130194460e-01,8.782357745599345122e+00,2.838751029915471680e-01,2.139279237853094706e+00
1.916785361597539135e-04,1.564371266966618464e-03,7.155217513899301593e+02,6.860853954355370377e-01,8.330330426327330784e+00,1.999689099909326417e-01,1.982303751004975023e+00
1.932071759447832470e-04,1.564304686772232701e-03,7.202284169282656876e+02,6.686234044851999681e-01,9.004391921742170624e+00,2.526223229123831793e-01,2.139256154777367414e+00
1.905271455289849001e-04,1.548915233731816988e-03,7.251500836619901520e+02,6.719177102588381745e-01,8.623081044259556904e+00,2.745548368771961734e-01,2.512783683504987042e+00
1.922489231603703925e-04,1.502555809644780943e-03,7.366411453377859289e+02,6.481775592147418497e-01,8.373059155067357651e+00,2.326026255090558326e-01,2.359474579914900616e+00
1.925544175739055206e-04,1.484722995277010715e-03,7.230678280097542938e+02,6.251855197334140746e-01,8.124323131479600946e+00,2.460491489854985669e-01,2.438024853405322379e+00
1.930743172496121075e-04,1.467434532054540716e-03,7.443362092642755670e+02,6.666954473585695595e-01,9.293417591064036642e+00,2.417338457257448003e-01,2.545615604022966494e+00
1.931721215525027905e-04,1.486632977202326754e-03,7.429479714045913852e+02,6.399176789791261033e-01,8.693566548950123263e+00,2.230632468132989488e-01,2.239302622603512205e+00
1.929171794890055774e-04,1.457412482447384069e-03,7.363286497240234212e+02,6.588611317894486064e-01,9.120495137330150826e+00,2.247988366585233488e-01,2.328056884616830580e+00
1.936047023752401073e-04,1.494805856195520607e-03,7.156355544471590520e+02,6.636015949258549096e-01,8.290634876578181434e+00,2.409065480980124296e-01,2.318695477381415238e+00
1.940863115177002512e-04,1.579254298879470639e-03,7.202691072614539962e+02,6.314405198724394319e-01,8.646486093673882323e+00,1.920967062550819338e-01,2.475739276870717376e+00
1.925473722954266901e-04,1.581537743863290889e-03,7.090385369889269214e+02,6.596213221195947884e-01,9.446666172544070150e+00,2.167773274435018660e-01,1.992981207881029837e+00
1.934553653332653862e-04,1.609114448381590567e-03,7.086321914052261945e+02,7.312752162840243653e-01,9.091499485518584223e+00,2.182476430645602372e-01,2.174418555357513050e+00
1.933160696777780233e-04,1.581816952429873028e-03,7.119618700388393790e+02,7.112266783713162566e-01,9.002877123760656630e+00,2.433658682145742325e-01,2.439997824773693313e+00
1.923657330174289063e-04,1.591408719280650334e-03,7.073337998242626554e+02,6.530195687467421628e-01,7.694406824690949165e+00,2.360229348854576137e-01,2.398925901733218069e+00
1.930721143725396753e-04,1.611717245594597100e-03,7.113980328078212096e+02,7.626414485325573311e-01,8.794008646491686676e+00,2.179406389676692701e-01,2.570943962333925636e+00
1.912395567827594137e-04,1.604035379195627121e-03,7.173876966552214753e+02,6.685372104819754524e-01,9.339786648417927495e+00,2.429766271873278205e-01,2.483189844162883464e+00
1.921899961635529586e-04,1.583788485780088066e-03,7.208148178754042874e+02,6.627131835141650829e-01,8.715509459346375110e+00,2.046313864129591376e-01,2.461244344146203744e+00
1.927585182189671550e-04,1.557539993926082859e-03,7.216697828421666827e+02,7.339969995297044303e-01,8.499337202641008560e+00,2.180306164101028510e-01,2.406834932997645282e+00
1.917205543084393054e-04,1.567620788230771273e-03,7.210229544444873682e+02,6.566543819164316620e-01,7.876493088512059870e+00,2.276923137850083989e-01,2.300308910575717736e+00
1.915529220047179604e-04,1.555285648216332825e-03,7.217163671614210898e+02,6.501639276742275930e-01,7.920266491094980488e+00,2.281801555272745252e-01,2.249105961434173295e+00
1.927668708758161539e-04,1.538725627619916226e-03,7.229177096426182061e+02,6.794263687957331488e-01,8.650083081992756107e+00,2.395337948404530071e-01,2.266451014087345950e+00
1.927944828769656376e-04,1.530940544244481461e-03,7.166407364454631761e+02,6.476761346386200602e-01,8.711250503240817622e+00,2.458199766260111274e-01,2.341074421709547160e+00
1.907236173371059512e-04,1.510441396521654657e-03,7.177087171211311443e+02,6.839070101427944248e-01,9.264877863800183633e+00,2.577237513292131021e-01,2.239099919999903321e+00
1.907385936812787549e-04,1.591254867109160795e-03,7.122142170931537066e+02,6.199915331422126696e-01,8.730566484885187606e+00,2.363834616027750968e-01,2.095632658645314006e+00
1.937316021844922860e-04,1.572801801919077773e-03,7.173154957098362274e+02,6.226427716365183773e-01,9.194138724994459722e+00,2.221204173077064581e-01,2.204595239532022077e+00
1.904812559629425134e-04,1.573818392225660853e-03,7.193504557065514291e+02,6.724330873345103488e-01,9.934741047529763946e+00,2.281853176428094432e-01,2.331430187890287442e+00
1.909532147480418312e-04,1.597124979285721204e-03,7.134655982871777269e+02,6.469061505515913968e-01,8.572261174323980271e+00,2.065655512567179386e-01,2.506202680839345387e+00
1.920383072916249055e-04,1.558131223994311306e-03,7.113664768400710727e+02,6.712940029985207113e-01,7.919807211732988961e+00,2.177219427191310341e-01,2.071338285561166170e+00
1.915946192317184553e-04,1.589117069868546846e-03,7.290679806796033517e+02,7.353402898687551037e-01,7.941884167324295696e+00,2.149527185061410328e-01,2.584903099043774688e+00
