Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
988.0,93.0,0.25965429863462747,3.0,32.0,Edge Appearance type 1,,2500
897.0,192.0,0.7702344461018454,6.0,254.0,Move,,2500
963.0,200.0,0.8188721246808827,21.0,529.0,Move,,2500
989.0,200.0,0.8188721246808827,30.0,287.0,Appearance type 1,,2500
778.0,600.0,4.254984374547495,50.0,806.0,Move,,2500
710.0,200.0,0.8188721246808827,61.0,64.0,Move,,2500
14.0,600.0,4.254984374547495,77.0,240.0,Move,,2500
568.0,200.0,0.8188721246808827,88.0,820.0,Move large,[568.0],2500
13.0,200.0,0.8188721246808827,96.0,592.0,Move,,2500
991.0,200.0,0.8188721246808827,102.0,33.0,Appearance type 1,,2500
745.0,200.0,0.8188721246808827,103.0,901.0,Move,,2500
904.0,200.0,0.8188721246808827,133.0,920.0,Move large,[904.0],2500
3.0,600.0,4.254984374547495,141.0,458.0,Move,,2500
109.0,600.0,4.254984374547495,146.0,343.0,Move,,2500
15.0,200.0,0.8188721246808827,144.0,681.0,Move large,[15.0],2500
17.0,400.0,2.316120129145952,155.0,176.0,Move large,[17.0],2500
825.0,200.0,0.8188721246808827,176.0,792.0,Move large,[825.0],2500
719.0,200.0,0.8188721246808827,184.0,876.0,Move large,[719.0],2500
500.0,200.0,0.8188721246808827,228.0,900.0,Move,,2500
26.0,200.0,0.8188721246808827,230.0,58.0,Move,,2500
28.0,200.0,0.8188721246808827,301.0,637.0,Move large,[28.0],2500
30.0,200.0,0.8188721246808827,306.0,310.0,Move large,[30.0],2500
32.0,200.0,0.8188721246808827,315.0,106.0,Move,,2500
940.0,140.0,0.4795823014944653,317.0,4.0,Move,,2500
999.0,60.0,0.13455442031997064,317.0,997.0,Splitting,[31.0],2500
33.0,200.0,0.8188721246808827,367.0,143.0,Move,,2500
37.0,200.0,0.8188721246808827,395.0,739.0,Move large,[37.0],2500
753.0,400.0,2.316120129145952,410.0,667.0,Move,,2500
723.0,200.0,0.8188721246808827,410.0,89.0,Move,,2500
971.0,200.0,0.8188721246808827,419.0,20.0,Move,,2500
39.0,200.0,0.8188721246808827,425.0,603.0,Move large,[39.0],2500
41.0,200.0,0.8188721246808827,442.0,849.0,Move,,2500
797.0,200.0,0.8188721246808827,455.0,528.0,Move large,[797.0],2500
43.0,200.0,0.8188721246808827,462.0,442.0,Move,,2500
833.0,200.0,0.8188721246808827,484.0,733.0,Move large,[833.0],2500
48.0,200.0,0.8188721246808827,518.0,764.0,Move,,2500
47.0,200.0,0.8188721246808827,523.0,814.0,Move,,2500
801.0,200.0,0.8188721246808827,543.0,694.0,Move,,2500
876.0,200.0,0.8188721246808827,560.0,61.0,Move,,2500
577.0,600.0,4.254984374547495,565.0,390.0,Move,,2500
59.0,200.0,0.8188721246808827,561.0,185.0,Move large,[59.0],2500
369.0,200.0,0.8188721246808827,563.0,973.0,Move large,[369.0],2500
842.0,400.0,2.316120129145952,580.0,781.0,Move large,[842.0],2500
50.0,400.0,2.316120129145952,596.0,552.0,Move,,2500
1007.0,200.0,0.8188721246808827,615.0,8.0,Edge Appearance type 1,,2500
699.0,400.0,2.316120129145952,623.0,859.0,Move,,2500
55.0,200.0,0.8188721246808827,624.0,243.0,Move large,[55.0],2500
172.0,200.0,0.8188721246808827,643.0,196.0,Move large,[172.0],2500
68.0,200.0,0.8188721246808827,650.0,938.0,Move large,[68.0],2500
72.0,1000.0,9.155268678330678,664.0,363.0,Move,,2500
588.0,400.0,2.316120129145952,677.0,271.0,Move,,2500
63.0,200.0,0.8188721246808827,696.0,678.0,Move,,2500
284.0,600.0,4.254984374547495,708.0,936.0,Move large,[284.0],2500
889.0,400.0,2.316120129145952,718.0,35.0,Move,,2500
662.0,800.0,6.550976997447061,739.0,438.0,Move,,2500
451.0,200.0,0.8188721246808827,735.0,262.0,Move large,[451.0],2500
338.0,200.0,0.8188721246808827,755.0,856.0,Move large,[338.0],2500
79.0,200.0,0.8188721246808827,802.0,241.0,Move large,[79.0],2500
80.0,200.0,0.8188721246808827,807.0,382.0,Move large,[80.0],2500
851.0,200.0,0.8188721246808827,808.0,847.0,Move large,[851.0],2500
481.0,1000.0,9.155268678330678,829.0,443.0,Move,,2500
1017.0,200.0,0.8188721246808827,853.0,18.0,Appearance type 1,,2500
486.0,400.0,2.316120129145952,871.0,972.0,Move large,[486.0],2500
626.0,200.0,0.8188721246808827,882.0,824.0,Move large,[626.0],2500
88.0,200.0,0.8188721246808827,883.0,432.0,Move,,2500
957.0,200.0,0.8188721246808827,901.0,60.0,Move large,[957.0],2500
82.0,200.0,0.8188721246808827,920.0,353.0,Move large,[82.0],2500
87.0,400.0,2.316120129145952,929.0,841.0,Move,,2500
853.0,200.0,0.8188721246808827,947.0,87.0,Move,,2500
987.0,107.0,0.32044002764298135,996.0,32.0,Move,,2500
1022.0,8.0,0.00655097699744706,999.0,254.0,Splitting,[961.0],2500
