ID,Area,Centre x,Centre y,Radius
323.0,200.0,1150.0,826.0,8.06225774829855
791.0,1000.0,649.0,593.0,17.88854381999832
874.0,1000.0,28.0,922.0,17.88854381999832
947.0,8000.0,183.0,860.0,50.44799302251776
959.0,3400.0,855.0,300.0,32.984845004941285
962.0,14400.0,243.0,397.0,67.68308503607086
966.0,12200.0,738.0,78.0,62.289646009589745
971.0,6000.0,600.0,982.0,43.73785545725808
972.0,2800.0,796.0,1026.0,29.832867780352597
974.0,400.0,354.0,65.0,11.180339887498949
977.0,50600.0,387.0,611.0,126.92123541787639
