Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
5.0,339.0,1.8070519635586875,8.0,131.0,Move,,61
452.0,80.0,0.20716008211303763,2.0,314.0,Move,,61
6.0,384.0,2.1785519997683167,9.0,351.0,Move,,61
1.0,140.0,0.4795823014944653,4.0,381.0,Move,,61
2.0,125.0,0.40460953537702665,4.0,529.0,Move,,61
3.0,155.0,0.5586870968794886,5.0,596.0,Move,,61
415.0,3.0,0.0015043641525426669,0.0,660.0,Move,,61
431.0,21.0,0.027861214002358324,1.0,711.0,Move,,61
465.0,3.0,0.0015043641525426669,0.0,916.0,Move,,61
8.0,77.0,0.19561726463296106,2.0,973.0,Move,,61
9.0,200.0,0.8188721246808827,13.0,854.0,Move,,61
11.0,400.0,2.316120129145952,17.0,546.0,Move,,61
7.0,200.0,0.8188721246808827,15.0,425.0,Move,,61
12.0,400.0,2.316120129145952,20.0,773.0,Move,,61
10.0,400.0,2.316120129145952,23.0,929.0,Move,,61
16.0,400.0,2.316120129145952,25.0,616.0,Move,,61
13.0,200.0,0.8188721246808827,23.0,220.0,Move,,61
14.0,400.0,2.316120129145952,30.0,492.0,Move,,61
15.0,1200.0,12.034913220341341,53.0,258.0,Move,,61
17.0,600.0,4.254984374547495,48.0,431.0,Move,,61
23.0,200.0,0.8188721246808827,48.0,974.0,Move,,61
27.0,400.0,2.316120129145952,52.0,30.0,Move,,61
25.0,400.0,2.316120129145952,53.0,117.0,Move,,61
18.0,200.0,0.8188721246808827,53.0,687.0,Move,,61
19.0,200.0,0.8188721246808827,56.0,92.0,Move,,61
22.0,200.0,0.8188721246808827,57.0,335.0,Move,,61
20.0,800.0,6.550976997447061,66.0,520.0,Move,,61
30.0,200.0,0.8188721246808827,66.0,211.0,Move,,61
28.0,200.0,0.8188721246808827,69.0,913.0,Move,,61
32.0,200.0,0.8188721246808827,70.0,764.0,Move,,61
31.0,200.0,0.8188721246808827,75.0,788.0,Move,,61
33.0,200.0,0.8188721246808827,76.0,700.0,Move,,61
39.0,200.0,0.8188721246808827,82.0,11.0,Move,,61
34.0,200.0,0.8188721246808827,84.0,78.0,Move,,61
35.0,200.0,0.8188721246808827,92.0,873.0,Move,,61
38.0,200.0,0.8188721246808827,95.0,291.0,Move,,61
41.0,400.0,2.316120129145952,98.0,316.0,Move,,61
37.0,400.0,2.316120129145952,100.0,777.0,Move,,61
36.0,400.0,2.316120129145952,101.0,456.0,Move,,61
40.0,200.0,0.8188721246808827,100.0,246.0,Move,,61
42.0,200.0,0.8188721246808827,104.0,355.0,Move,,61
46.0,200.0,0.8188721246808827,111.0,210.0,Move,,61
44.0,200.0,0.8188721246808827,115.0,85.0,Move,,61
45.0,200.0,0.8188721246808827,117.0,174.0,Move,,61
43.0,1000.0,9.155268678330678,126.0,880.0,Move,,61
51.0,400.0,2.316120129145952,123.0,921.0,Move,,61
47.0,200.0,0.8188721246808827,123.0,304.0,Move,,61
48.0,200.0,0.8188721246808827,125.0,985.0,Move,,61
50.0,200.0,0.8188721246808827,128.0,127.0,Move,,61
52.0,200.0,0.8188721246808827,133.0,394.0,Move,,61
49.0,400.0,2.316120129145952,142.0,755.0,Move,,61
54.0,200.0,0.8188721246808827,142.0,447.0,Move,,61
53.0,200.0,0.8188721246808827,143.0,14.0,Move,,61
55.0,200.0,0.8188721246808827,156.0,315.0,Move,,61
59.0,200.0,0.8188721246808827,157.0,534.0,Move,,61
61.0,200.0,0.8188721246808827,158.0,627.0,Move,,61
58.0,200.0,0.8188721246808827,159.0,88.0,Move,,61
60.0,200.0,0.8188721246808827,159.0,699.0,Move,,61
57.0,200.0,0.8188721246808827,162.0,244.0,Move,,61
65.0,200.0,0.8188721246808827,167.0,418.0,Move,,61
66.0,200.0,0.8188721246808827,168.0,603.0,Move,,61
64.0,200.0,0.8188721246808827,170.0,153.0,Move,,61
68.0,200.0,0.8188721246808827,171.0,337.0,Move,,61
