Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
196.0,200.0,0.8188721246808827,15.0,425.0,Appearance type 1,,400
99.0,200.0,0.8188721246808827,16.0,364.0,Move,,400
197.0,400.0,2.316120129145952,43.0,211.0,Appearance type 1,,400
198.0,200.0,0.8188721246808827,47.0,492.0,Appearance type 1,,400
8.0,200.0,0.8188721246808827,55.0,933.0,Move large,[8.0],400
6.0,200.0,0.8188721246808827,59.0,837.0,Move large,[6.0],400
3.0,200.0,0.8188721246808827,80.0,440.0,Move,,400
147.0,200.0,0.8188721246808827,93.0,65.0,Move large,[147.0],400
202.0,200.0,0.8188721246808827,98.0,42.0,Appearance type 1,,400
14.0,200.0,0.8188721246808827,102.0,218.0,Move large,[14.0],400
10.0,200.0,0.8188721246808827,106.0,805.0,Move,,400
13.0,200.0,0.8188721246808827,120.0,528.0,Move large,[13.0],400
16.0,400.0,2.316120129145952,128.0,410.0,Move,,400
15.0,200.0,0.8188721246808827,127.0,640.0,Move,,400
20.0,200.0,0.8188721246808827,140.0,868.0,Move large,[20.0],400
17.0,200.0,0.8188721246808827,141.0,142.0,Move large,[17.0],400
19.0,200.0,0.8188721246808827,142.0,800.0,Move,,400
207.0,200.0,0.8188721246808827,157.0,824.0,Move large,[20.0],400
23.0,200.0,0.8188721246808827,162.0,300.0,Move,,400
22.0,200.0,0.8188721246808827,174.0,898.0,Move large,[22.0],400
109.0,200.0,0.8188721246808827,179.0,332.0,Move,,400
24.0,200.0,0.8188721246808827,187.0,175.0,Move,,400
25.0,200.0,0.8188721246808827,200.0,874.0,Move,,400
26.0,200.0,0.8188721246808827,216.0,107.0,Move,,400
29.0,200.0,0.8188721246808827,222.0,816.0,Move large,[29.0],400
27.0,200.0,0.8188721246808827,234.0,350.0,Move,,400
28.0,200.0,0.8188721246808827,246.0,718.0,Move,,400
30.0,200.0,0.8188721246808827,270.0,348.0,Move large,[30.0],400
31.0,200.0,0.8188721246808827,333.0,967.0,Move,,400
32.0,200.0,0.8188721246808827,336.0,72.0,Move large,[32.0],400
33.0,200.0,0.8188721246808827,363.0,161.0,Move,,400
34.0,200.0,0.8188721246808827,367.0,741.0,Move,,400
212.0,200.0,0.8188721246808827,403.0,17.0,Appearance type 1,,400
35.0,400.0,2.316120129145952,407.0,671.0,Move large,[35.0],400
39.0,200.0,0.8188721246808827,427.0,549.0,Move large,[39.0],400
37.0,200.0,0.8188721246808827,443.0,699.0,Move,,400
40.0,200.0,0.8188721246808827,447.0,96.0,Move large,[40.0],400
41.0,200.0,0.8188721246808827,465.0,835.0,Move large,[41.0],400
42.0,200.0,0.8188721246808827,471.0,502.0,Move,,400
43.0,200.0,0.8188721246808827,491.0,529.0,Move large,[43.0],400
45.0,200.0,0.8188721246808827,523.0,734.0,Move,,400
218.0,200.0,0.8188721246808827,543.0,42.0,Appearance type 1,,400
46.0,600.0,4.254984374547495,558.0,343.0,Move,,400
47.0,200.0,0.8188721246808827,553.0,819.0,Move,,400
48.0,200.0,0.8188721246808827,566.0,660.0,Move large,[48.0],400
50.0,200.0,0.8188721246808827,572.0,529.0,Move,,400
59.0,200.0,0.8188721246808827,582.0,151.0,Move,,400
123.0,200.0,0.8188721246808827,583.0,743.0,Move,,400
168.0,139.0,0.4744531063273224,584.0,995.0,Move large and grow,[168.0],400
221.0,61.0,0.13793225822117572,584.0,2.0,Edge Appearance type 1,,400
64.0,200.0,0.8188721246808827,597.0,810.0,Move large,[64.0],400
55.0,200.0,0.8188721246808827,603.0,244.0,Move large,[55.0],400
224.0,200.0,0.8188721246808827,618.0,16.0,Appearance type 1,,400
56.0,400.0,2.316120129145952,629.0,363.0,Move,,400
53.0,200.0,0.8188721246808827,633.0,855.0,Move large,[53.0],400
69.0,400.0,2.316120129145952,639.0,79.0,Move,,400
172.0,200.0,0.8188721246808827,636.0,162.0,Move,,400
61.0,200.0,0.8188721246808827,637.0,532.0,Move,,400
63.0,200.0,0.8188721246808827,646.0,680.0,Move,,400
62.0,200.0,0.8188721246808827,655.0,319.0,Move,,400
226.0,200.0,0.8188721246808827,657.0,832.0,Move large,[64.0],400
70.0,200.0,0.8188721246808827,660.0,918.0,Move,,400
67.0,200.0,0.8188721246808827,679.0,451.0,Move large,[67.0],400
66.0,200.0,0.8188721246808827,686.0,337.0,Move large,[66.0],400
68.0,200.0,0.8188721246808827,698.0,896.0,Move large,[68.0],400
181.0,200.0,0.8188721246808827,706.0,295.0,Move large,[181.0],400
72.0,400.0,2.316120129145952,713.0,250.0,Move,,400
65.0,200.0,0.8188721246808827,712.0,913.0,Move,,400
131.0,400.0,2.316120129145952,720.0,497.0,Move large,[131.0],400
232.0,200.0,0.8188721246808827,720.0,383.0,Move large,[66.0],400
76.0,200.0,0.8188721246808827,747.0,949.0,Move,,400
77.0,200.0,0.8188721246808827,760.0,416.0,Move,,400
78.0,200.0,0.8188721246808827,769.0,801.0,Move,,400
79.0,200.0,0.8188721246808827,777.0,165.0,Move,,400
80.0,200.0,0.8188721246808827,814.0,426.0,Move,,400
81.0,200.0,0.8188721246808827,833.0,882.0,Move,,400
82.0,200.0,0.8188721246808827,861.0,304.0,Move large,[82.0],400
