Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
1168.0,1022.0,9.459048182869335,14.0,29.0,Move,,1900
1385.0,110.0,0.3340105016700744,3.0,329.0,Move,,1900
1386.0,200.0,0.8188721246808827,25.0,420.0,Move,,1900
1211.0,739.0,5.816178833865917,33.0,892.0,Move,,1900
733.0,1000.0,9.155268678330678,39.0,767.0,Move,,1900
883.0,600.0,4.254984374547495,36.0,319.0,Move,,1900
31.0,2000.0,25.895010264129706,78.0,122.0,Move,,1900
27.0,400.0,2.316120129145952,64.0,217.0,Move,,1900
26.0,1600.0,18.528961033167615,76.0,639.0,Move,,1900
1173.0,200.0,0.8188721246808827,65.0,75.0,Move large,[1173.0],1900
1388.0,258.0,1.1997773336923139,73.0,994.0,Move,,1900
1213.0,142.0,0.48989568090245844,73.0,3.0,Move,,1900
1347.0,400.0,2.316120129145952,77.0,433.0,Move,,1900
15.0,1000.0,9.155268678330678,87.0,294.0,Move,,1900
1129.0,200.0,0.8188721246808827,116.0,507.0,Move large,[1129.0],1900
746.0,800.0,6.550976997447061,128.0,470.0,Move,,1900
964.0,400.0,2.316120129145952,139.0,671.0,Move,,1900
47.0,200.0,0.8188721246808827,139.0,589.0,Move,,1900
348.0,1200.0,12.034913220341341,153.0,805.0,Move,,1900
1425.0,200.0,0.8188721246808827,160.0,511.0,Move large,[1129.0],1900
68.0,2600.0,38.38231063660581,190.0,576.0,Move,,1900
1028.0,200.0,0.8188721246808827,171.0,247.0,Move large,[1028.0],1900
664.0,1000.0,9.155268678330678,194.0,48.0,Move,,1900
824.0,400.0,2.316120129145952,190.0,182.0,Move,,1900
485.0,400.0,2.316120129145952,192.0,644.0,Move,,1900
80.0,1600.0,18.528961033167615,204.0,380.0,Move,,1900
72.0,800.0,6.550976997447061,205.0,135.0,Move,,1900
70.0,800.0,6.550976997447061,209.0,281.0,Move,,1900
1033.0,200.0,0.8188721246808827,201.0,732.0,Move large,[1033.0],1900
667.0,600.0,4.254984374547495,214.0,968.0,Move,,1900
898.0,200.0,0.8188721246808827,220.0,867.0,Move large,[898.0],1900
1355.0,400.0,2.316120129145952,224.0,774.0,Move large,[1355.0],1900
971.0,200.0,0.8188721246808827,232.0,526.0,Move,,1900
85.0,1200.0,12.034913220341341,246.0,661.0,Move,,1900
93.0,600.0,4.254984374547495,254.0,211.0,Move,,1900
74.0,600.0,4.254984374547495,260.0,799.0,Move,,1900
1084.0,600.0,4.254984374547495,266.0,30.0,Move,,1900
89.0,2000.0,25.895010264129706,290.0,957.0,Move,,1900
94.0,600.0,4.254984374547495,284.0,154.0,Move,,1900
88.0,200.0,0.8188721246808827,286.0,282.0,Move large,[88.0],1900
586.0,1000.0,9.155268678330678,300.0,490.0,Move,,1900
102.0,800.0,6.550976997447061,300.0,352.0,Move,,1900
91.0,200.0,0.8188721246808827,301.0,844.0,Move large,[91.0],1900
121.0,1000.0,9.155268678330678,316.0,422.0,Move,,1900
503.0,600.0,4.254984374547495,325.0,277.0,Move,,1900
362.0,200.0,0.8188721246808827,323.0,94.0,Move,,1900
105.0,2600.0,38.38231063660581,343.0,728.0,Move,,1900
99.0,800.0,6.550976997447061,333.0,636.0,Move,,1900
1276.0,600.0,4.254984374547495,349.0,15.0,Move,,1900
679.0,200.0,0.8188721246808827,348.0,209.0,Move,,1900
96.0,600.0,4.254984374547495,355.0,515.0,Move,,1900
501.0,1000.0,9.155268678330678,362.0,146.0,Move,,1900
