ID,Area,Centre x,Centre y,Radius
2.0,200.0,948.0,88.0,8.06225774829855
6.0,200.0,809.0,848.0,8.06225774829855
11.0,200.0,134.0,921.0,8.06225774829855
12.0,200.0,562.0,186.0,8.06225774829855
13.0,200.0,524.0,815.0,8.06225774829855
15.0,200.0,854.0,19.0,8.06225774829855
17.0,200.0,368.0,144.0,8.06225774829855
18.0,200.0,62.0,65.0,8.06225774829855
21.0,200.0,883.0,825.0,8.06225774829855
23.0,200.0,229.0,901.0,8.06225774829855
25.0,200.0,519.0,765.0,8.06225774829855
28.0,200.0,307.0,311.0,8.06225774829855
29.0,200.0,104.0,902.0,8.06225774829855
31.0,200.0,756.0,857.0,8.06225774829855
32.0,200.0,1007.0,255.0,8.06225774829855
35.0,200.0,561.0,62.0,8.06225774829855
37.0,200.0,921.0,354.0,8.06225774829855
42.0,200.0,884.0,433.0,8.06225774829855
44.0,200.0,808.0,383.0,8.06225774829855
46.0,200.0,185.0,877.0,8.06225774829855
47.0,200.0,544.0,695.0,8.06225774829855
50.0,200.0,564.0,-26.0,8.06225774829855
53.0,200.0,318.0,1003.0,8.06225774829855
54.0,200.0,616.0,9.0,8.06225774829855
55.0,200.0,736.0,263.0,8.06225774829855
56.0,200.0,651.0,939.0,8.06225774829855
58.0,200.0,485.0,734.0,8.06225774829855
59.0,200.0,97.0,593.0,8.06225774829855
60.0,200.0,463.0,443.0,8.06225774829855
61.0,200.0,697.0,679.0,8.06225774829855
64.0,200.0,316.0,107.0,8.06225774829855
65.0,200.0,89.0,821.0,8.06225774829855
71.0,200.0,411.0,90.0,8.06225774829855
75.0,200.0,396.0,740.0,8.06225774829855
77.0,200.0,456.0,529.0,8.06225774829855
78.0,200.0,803.0,242.0,8.06225774829855
79.0,200.0,443.0,850.0,8.06225774829855
80.0,200.0,145.0,682.0,8.06225774829855
81.0,200.0,231.0,59.0,8.06225774829855
82.0,200.0,1000.0,33.0,8.06225774829855
83.0,200.0,302.0,638.0,8.06225774829855
84.0,200.0,420.0,21.0,8.06225774829855
86.0,200.0,177.0,793.0,8.06225774829855
89.0,200.0,625.0,244.0,8.06225774829855
91.0,200.0,902.0,61.0,8.06225774829855
92.0,200.0,22.0,530.0,8.06225774829855
93.0,200.0,31.0,288.0,8.06225774829855
94.0,200.0,644.0,197.0,8.06225774829855
97.0,200.0,103.0,1034.0,8.06225774829855
100.0,200.0,426.0,604.0,8.06225774829855
101.0,400.0,411.0,668.0,11.180339887498949
102.0,600.0,566.0,391.0,13.892443989449804
103.0,400.0,678.0,272.0,11.180339887498949
108.0,400.0,719.0,36.0,11.180339887498949
110.0,400.0,930.0,842.0,11.180339887498949
114.0,600.0,142.0,459.0,13.892443989449804
116.0,600.0,709.0,937.0,13.892443989449804
118.0,1000.0,830.0,444.0,17.88854381999832
121.0,400.0,624.0,860.0,11.180339887498949
122.0,400.0,872.0,973.0,11.180339887498949
124.0,600.0,147.0,344.0,13.892443989449804
125.0,600.0,51.0,807.0,13.892443989449804
126.0,600.0,78.0,241.0,13.892443989449804
127.0,800.0,740.0,439.0,16.0312195418814
128.0,400.0,156.0,177.0,11.180339887498949
129.0,400.0,581.0,782.0,11.180339887498949
130.0,400.0,597.0,553.0,11.180339887498949
131.0,1000.0,665.0,364.0,17.88854381999832
