ID,Area,Centre x,Centre y,Radius
28.0,200.0,501.0,113.0,8.06225774829855
29.0,200.0,943.0,616.0,8.06225774829855
64.0,200.0,834.0,311.0,8.06225774829855
90.0,200.0,-51.0,281.0,8.06225774829855
93.0,200.0,462.0,389.0,8.06225774829855
96.0,200.0,528.0,314.0,8.06225774829855
104.0,200.0,641.0,477.0,8.06225774829855
111.0,200.0,734.0,457.0,8.06225774829855
117.0,200.0,483.0,4.0,8.06225774829855
126.0,200.0,346.0,191.0,8.06225774829855
130.0,200.0,335.0,81.0,8.06225774829855
160.0,200.0,103.0,47.0,8.06225774829855
209.0,200.0,102.0,540.0,8.06225774829855
225.0,200.0,197.0,728.0,8.06225774829855
249.0,200.0,719.0,984.0,8.06225774829855
310.0,200.0,1016.0,107.0,8.06225774829855
362.0,200.0,-40.0,401.0,8.06225774829855
406.0,200.0,711.0,408.0,8.06225774829855
488.0,200.0,737.0,918.0,8.06225774829855
525.0,600.0,163.0,947.0,13.892443989449804
576.0,400.0,1033.0,840.0,11.180339887498949
598.0,400.0,930.0,665.0,11.180339887498949
617.0,600.0,516.0,797.0,13.892443989449804
619.0,400.0,570.0,1036.0,11.180339887498949
642.0,400.0,874.0,214.0,11.180339887498949
644.0,600.0,281.0,141.0,13.892443989449804
653.0,800.0,214.0,298.0,16.0312195418814
661.0,800.0,224.0,121.0,16.0312195418814
670.0,400.0,41.0,957.0,11.180339887498949
675.0,600.0,911.0,880.0,13.892443989449804
688.0,400.0,39.0,231.0,11.180339887498949
706.0,400.0,923.0,912.0,11.180339887498949
718.0,800.0,342.0,361.0,16.0312195418814
727.0,1200.0,323.0,677.0,19.4164878389476
728.0,600.0,176.0,270.0,13.892443989449804
736.0,800.0,457.0,768.0,16.0312195418814
738.0,400.0,241.0,700.0,11.180339887498949
742.0,800.0,844.0,876.0,16.0312195418814
746.0,400.0,954.0,315.0,11.180339887498949
754.0,600.0,281.0,340.0,13.892443989449804
763.0,1600.0,58.0,591.0,22.561028345356956
766.0,1600.0,882.0,732.0,22.561028345356956
768.0,1000.0,404.0,160.0,17.88854381999832
772.0,2000.0,836.0,230.0,25.179356624028344
792.0,2600.0,393.0,768.0,28.792360097775937
798.0,1000.0,100.0,318.0,17.88854381999832
802.0,1200.0,1044.0,33.0,19.4164878389476
805.0,2400.0,608.0,195.0,27.65863337187866
810.0,400.0,655.0,53.0,11.180339887498949
814.0,2000.0,278.0,923.0,25.179356624028344
817.0,1000.0,859.0,35.0,17.88854381999832
824.0,1000.0,134.0,14.0,17.88854381999832
828.0,400.0,889.0,155.0,11.180339887498949
833.0,2000.0,95.0,144.0,25.179356624028344
838.0,600.0,62.0,289.0,13.892443989449804
841.0,1600.0,807.0,167.0,22.561028345356956
842.0,1000.0,838.0,953.0,17.88854381999832
845.0,600.0,594.0,450.0,13.892443989449804
849.0,1200.0,431.0,93.0,19.4164878389476
853.0,2600.0,766.0,74.0,28.792360097775937
857.0,600.0,911.0,578.0,13.892443989449804
861.0,4200.0,479.0,207.0,36.61966684720111
864.0,1400.0,78.0,413.0,21.095023109728988
865.0,4000.0,646.0,348.0,35.6931365951495
867.0,1000.0,411.0,851.0,17.88854381999832
869.0,3200.0,690.0,873.0,31.953090617340916
872.0,1000.0,515.0,884.0,17.88854381999832
874.0,2000.0,384.0,626.0,25.179356624028344
875.0,800.0,787.0,575.0,16.0312195418814
876.0,2200.0,576.0,862.0,26.40075756488817
877.0,1000.0,520.0,91.0,17.88854381999832
878.0,800.0,149.0,657.0,16.0312195418814
880.0,5000.0,470.0,530.0,39.92492955535426
882.0,3200.0,189.0,566.0,31.953090617340916
883.0,4000.0,326.0,495.0,35.6931365951495
884.0,600.0,136.0,197.0,13.892443989449804
886.0,1000.0,305.0,831.0,17.88854381999832
888.0,4000.0,626.0,602.0,35.6931365951495
889.0,2400.0,824.0,628.0,27.65863337187866
890.0,1600.0,546.0,660.0,22.561028345356956
891.0,5400.0,802.0,414.0,41.43669871020132
892.0,600.0,334.0,877.0,13.892443989449804
893.0,1800.0,205.0,381.0,24.020824298928627
894.0,1800.0,676.0,715.0,24.020824298928627
896.0,2400.0,188.0,793.0,27.65863337187866
