Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
434.0,3.0,0.0015043641525426669,0.0,417.0,Edge Appearance type 1,,190
406.0,110.0,0.3340105016700744,3.0,450.0,Move,,190
6.0,143.0,0.49507973544802947,3.0,540.0,Move,,190
435.0,3.0,0.0015043641525426669,0.0,582.0,Edge Appearance type 1,,190
399.0,81.0,0.21105644676842483,2.0,797.0,Move,,190
2.0,200.0,0.8188721246808827,9.0,221.0,Move,,190
1.0,400.0,2.316120129145952,19.0,96.0,Move,,190
7.0,200.0,0.8188721246808827,17.0,332.0,Move,,190
15.0,200.0,0.8188721246808827,17.0,914.0,Move,,190
422.0,200.0,0.8188721246808827,23.0,447.0,Move,,190
10.0,400.0,2.316120129145952,28.0,669.0,Move,,190
13.0,600.0,4.254984374547495,33.0,704.0,Move,,190
8.0,200.0,0.8188721246808827,31.0,115.0,Move,,190
11.0,200.0,0.8188721246808827,37.0,764.0,Move,,190
14.0,200.0,0.8188721246808827,38.0,312.0,Move,,190
17.0,400.0,2.316120129145952,43.0,930.0,Move,,190
16.0,400.0,2.316120129145952,45.0,37.0,Move,,190
18.0,400.0,2.316120129145952,56.0,188.0,Move,,190
20.0,400.0,2.316120129145952,65.0,833.0,Move,,190
22.0,200.0,0.8188721246808827,64.0,338.0,Move,,190
21.0,200.0,0.8188721246808827,65.0,571.0,Move,,190
25.0,400.0,2.316120129145952,71.0,624.0,Move,,190
31.0,200.0,0.8188721246808827,70.0,126.0,Move,,190
24.0,400.0,2.316120129145952,75.0,274.0,Move,,190
26.0,800.0,6.550976997447061,81.0,174.0,Move,,190
30.0,200.0,0.8188721246808827,83.0,80.0,Move,,190
28.0,200.0,0.8188721246808827,88.0,353.0,Move,,190
34.0,200.0,0.8188721246808827,88.0,384.0,Move,,190
36.0,200.0,0.8188721246808827,92.0,598.0,Move,,190
40.0,400.0,2.316120129145952,100.0,220.0,Move,,190
33.0,200.0,0.8188721246808827,100.0,555.0,Move,,190
37.0,1600.0,18.528961033167615,114.0,804.0,Move,,190
35.0,400.0,2.316120129145952,104.0,274.0,Move,,190
39.0,400.0,2.316120129145952,112.0,468.0,Move,,190
45.0,200.0,0.8188721246808827,110.0,759.0,Move,,190
44.0,200.0,0.8188721246808827,111.0,382.0,Move,,190
47.0,200.0,0.8188721246808827,122.0,665.0,Move,,190
