ID,Area,Centre x,Centre y,Radius
7.0,200.0,647.0,88.0,8.06225774829855
13.0,200.0,516.0,500.0,8.06225774829855
14.0,200.0,860.0,123.0,8.06225774829855
16.0,200.0,185.0,572.0,8.06225774829855
18.0,200.0,988.0,428.0,8.06225774829855
21.0,200.0,653.0,183.0,8.06225774829855
23.0,200.0,192.0,237.0,8.06225774829855
31.0,200.0,598.0,480.0,8.06225774829855
41.0,200.0,643.0,532.0,8.06225774829855
48.0,200.0,291.0,519.0,8.06225774829855
53.0,200.0,284.0,648.0,8.06225774829855
54.0,200.0,644.0,816.0,8.06225774829855
58.0,200.0,730.0,979.0,8.06225774829855
65.0,200.0,925.0,755.0,8.06225774829855
66.0,200.0,77.0,74.0,8.06225774829855
67.0,200.0,31.0,441.0,8.06225774829855
69.0,200.0,267.0,15.0,8.06225774829855
72.0,200.0,20.0,124.0,8.06225774829855
80.0,200.0,146.0,531.0,8.06225774829855
88.0,200.0,208.0,594.0,8.06225774829855
91.0,200.0,454.0,394.0,8.06225774829855
92.0,200.0,683.0,143.0,8.06225774829855
99.0,200.0,900.0,26.0,8.06225774829855
102.0,200.0,485.0,563.0,8.06225774829855
103.0,200.0,868.0,47.0,8.06225774829855
106.0,200.0,47.0,345.0,8.06225774829855
108.0,200.0,29.0,343.0,8.06225774829855
110.0,200.0,436.0,976.0,8.06225774829855
115.0,200.0,677.0,195.0,8.06225774829855
123.0,200.0,772.0,842.0,8.06225774829855
128.0,200.0,55.0,131.0,8.06225774829855
131.0,200.0,964.0,703.0,8.06225774829855
138.0,200.0,927.0,341.0,8.06225774829855
144.0,200.0,873.0,101.0,8.06225774829855
145.0,200.0,378.0,911.0,8.06225774829855
148.0,200.0,995.0,110.0,8.06225774829855
152.0,200.0,810.0,1017.0,8.06225774829855
163.0,200.0,735.0,426.0,8.06225774829855
164.0,200.0,159.0,16.0,8.06225774829855
169.0,200.0,493.0,798.0,8.06225774829855
171.0,200.0,784.0,127.0,8.06225774829855
175.0,200.0,313.0,887.0,8.06225774829855
176.0,200.0,650.0,388.0,8.06225774829855
190.0,200.0,332.0,628.0,8.06225774829855
204.0,200.0,551.0,449.0,8.06225774829855
208.0,200.0,132.0,28.0,8.06225774829855
215.0,200.0,662.0,639.0,8.06225774829855
218.0,200.0,965.0,310.0,8.06225774829855
226.0,200.0,890.0,444.0,8.06225774829855
227.0,200.0,642.0,872.0,8.06225774829855
230.0,200.0,636.0,692.0,8.06225774829855
231.0,200.0,123.0,125.0,8.06225774829855
234.0,200.0,1003.0,221.0,8.06225774829855
235.0,200.0,812.0,274.0,8.06225774829855
236.0,200.0,676.0,744.0,8.06225774829855
237.0,200.0,305.0,22.0,8.06225774829855
246.0,200.0,190.0,719.0,8.06225774829855
247.0,200.0,850.0,317.0,8.06225774829855
248.0,200.0,320.0,696.0,8.06225774829855
251.0,200.0,112.0,359.0,8.06225774829855
261.0,200.0,357.0,790.0,8.06225774829855
265.0,200.0,466.0,875.0,8.06225774829855
269.0,200.0,864.0,926.0,8.06225774829855
