Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
2058.0,192.0,0.7702344461018454,6.0,130.0,Edge Appearance type 1,,4900
26.0,1600.0,18.528961033167615,24.0,571.0,Move,,4900
1949.0,1200.0,12.034913220341341,27.0,82.0,Move,,4900
2059.0,400.0,2.316120129145952,37.0,235.0,Appearance type 1,,4900
15.0,1600.0,18.528961033167615,63.0,296.0,Move,,4900
746.0,1400.0,15.165723982280841,67.0,401.0,Move,,4900
1937.0,400.0,2.316120129145952,72.0,856.0,Move,,4900
1849.0,400.0,2.316120129145952,86.0,914.0,Move,,4900
31.0,2600.0,38.38231063660581,119.0,146.0,Move,,4900
2005.0,200.0,0.8188721246808827,117.0,53.0,Move,,4900
1872.0,588.0,4.127975234577078,135.0,8.0,Move,,4900
1928.0,412.0,2.4211233603702538,135.0,993.0,Move,,4900
1129.0,200.0,0.8188721246808827,134.0,503.0,Move large,[1129.0],4900
667.0,600.0,4.254984374547495,167.0,928.0,Move,,4900
93.0,600.0,4.254984374547495,186.0,243.0,Move,,4900
348.0,2600.0,38.38231063660581,214.0,771.0,Move,,4900
68.0,3200.0,52.40781597957649,219.0,585.0,Move,,4900
485.0,800.0,6.550976997447061,205.0,664.0,Move,,4900
72.0,800.0,6.550976997447061,213.0,114.0,Move,,4900
80.0,2400.0,34.03987499637996,230.0,391.0,Move,,4900
70.0,800.0,6.550976997447061,228.0,288.0,Move,,4900
1876.0,400.0,2.316120129145952,239.0,722.0,Move,,4900
94.0,600.0,4.254984374547495,264.0,137.0,Move,,4900
89.0,2000.0,25.895010264129706,301.0,927.0,Move,,4900
1981.0,1000.0,9.155268678330678,310.0,815.0,Move,,4900
96.0,4000.0,73.24214942664543,349.0,525.0,Move,,4900
362.0,200.0,0.8188721246808827,325.0,128.0,Move,,4900
105.0,6600.0,155.23405325118992,378.0,715.0,Move,,4900
102.0,800.0,6.550976997447061,365.0,372.0,Move,,4900
679.0,200.0,0.8188721246808827,366.0,193.0,Move,,4900
501.0,1000.0,9.155268678330678,385.0,157.0,Move,,4900
378.0,1600.0,18.528961033167615,411.0,848.0,Move,,4900
162.0,5000.0,102.35901558511031,439.0,492.0,Move,,4900
678.0,1200.0,12.034913220341341,433.0,88.0,Move,,4900
1441.0,1000.0,9.155268678330678,470.0,878.0,Move,,4900
144.0,4200.0,78.80341341262866,507.0,212.0,Move,,4900
175.0,200.0,0.8188721246808827,481.0,430.0,Move large,[175.0],4900
2062.0,200.0,0.8188721246808827,482.0,13.0,Appearance type 1,,4900
183.0,1200.0,12.034913220341341,516.0,61.0,Move,,4900
185.0,200.0,0.8188721246808827,520.0,307.0,Move large,[185.0],4900
171.0,1600.0,18.528961033167615,536.0,675.0,Move,,4900
159.0,600.0,4.254984374547495,535.0,811.0,Move,,4900
173.0,2200.0,29.874807477323742,575.0,879.0,Move,,4900
1971.0,400.0,2.316120129145952,595.0,53.0,Move,,4900
231.0,4000.0,73.24214942664543,628.0,599.0,Move,,4900
220.0,2400.0,34.03987499637996,631.0,177.0,Move,,4900
203.0,200.0,0.8188721246808827,621.0,471.0,Move large,[203.0],4900
1186.0,600.0,4.254984374547495,628.0,413.0,Move,,4900
242.0,3400.0,57.39703648686495,650.0,856.0,Move,,4900
251.0,1800.0,22.109547366383826,651.0,720.0,Move,,4900
235.0,4000.0,73.24214942664543,667.0,325.0,Move,,4900
1724.0,400.0,2.316120129145952,685.0,89.0,Move,,4900
1411.0,200.0,0.8188721246808827,716.0,966.0,Move,,4900
867.0,5800.0,127.88307907387343,757.0,423.0,Move,,4900
245.0,2600.0,38.38231063660581,772.0,34.0,Move,,4900
282.0,1600.0,18.528961033167615,804.0,170.0,Move,,4900
258.0,800.0,6.550976997447061,819.0,853.0,Move,,4900
299.0,200.0,0.8188721246808827,813.0,323.0,Move large,[299.0],4900
277.0,3200.0,52.40781597957649,845.0,602.0,Move,,4900
1751.0,1000.0,9.155268678330678,848.0,943.0,Move,,4900
290.0,1600.0,18.528961033167615,860.0,716.0,Move,,4900
1416.0,1000.0,9.155268678330678,879.0,42.0,Move,,4900
253.0,2400.0,34.03987499637996,900.0,200.0,Move,,4900
1599.0,200.0,0.8188721246808827,914.0,288.0,Move large,[1599.0],4900
1906.0,1000.0,9.155268678330678,924.0,908.0,Move,,4900
933.0,800.0,6.550976997447061,929.0,614.0,Move,,4900
1844.0,200.0,0.8188721246808827,929.0,415.0,Move large,[1844.0],4900
559.0,400.0,2.316120129145952,936.0,159.0,Move,,4900
716.0,400.0,2.316120129145952,940.0,673.0,Move,,4900
2040.0,400.0,2.316120129145952,962.0,312.0,Move,,4900
2068.0,8.0,0.00655097699744706,999.0,130.0,Splitting,[2048.0],4900
