ID,Area,Centre x,Centre y,Radius
1.0,200.0,108.0,238.0,8.06225774829855
2.0,200.0,935.0,113.0,8.06225774829855
3.0,200.0,896.0,970.0,8.06225774829855
4.0,200.0,591.0,818.0,8.06225774829855
5.0,200.0,165.0,311.0,8.06225774829855
6.0,200.0,812.0,888.0,8.06225774829855
9.0,200.0,678.0,458.0,8.06225774829855
11.0,200.0,86.0,939.0,8.06225774829855
12.0,200.0,567.0,171.0,8.06225774829855
13.0,200.0,543.0,830.0,8.06225774829855
15.0,200.0,866.0,34.0,8.06225774829855
16.0,200.0,745.0,417.0,8.06225774829855
17.0,200.0,378.0,172.0,8.06225774829855
18.0,200.0,105.0,64.0,8.06225774829855
19.0,200.0,618.0,534.0,8.06225774829855
21.0,200.0,860.0,871.0,8.06225774829855
23.0,200.0,194.0,867.0,8.06225774829855
24.0,200.0,725.0,957.0,8.06225774829855
25.0,200.0,534.0,729.0,8.06225774829855
28.0,200.0,290.0,332.0,8.06225774829855
29.0,200.0,103.0,882.0,8.06225774829855
31.0,200.0,768.0,803.0,8.06225774829855
32.0,200.0,968.0,263.0,8.06225774829855
34.0,200.0,88.0,439.0,8.06225774829855
35.0,200.0,525.0,38.0,8.06225774829855
36.0,200.0,671.0,350.0,8.06225774829855
37.0,200.0,870.0,323.0,8.06225774829855
38.0,200.0,661.0,316.0,8.06225774829855
39.0,200.0,570.0,531.0,8.06225774829855
41.0,200.0,139.0,175.0,8.06225774829855
42.0,200.0,910.0,391.0,8.06225774829855
43.0,200.0,700.0,369.0,8.06225774829855
44.0,200.0,813.0,402.0,8.06225774829855
46.0,200.0,157.0,902.0,8.06225774829855
47.0,200.0,555.0,653.0,8.06225774829855
50.0,200.0,581.0,5.0,8.06225774829855
53.0,200.0,320.0,983.0,8.06225774829855
54.0,200.0,621.0,8.0,8.06225774829855
55.0,200.0,723.0,296.0,8.06225774829855
56.0,200.0,669.0,931.0,8.06225774829855
57.0,200.0,617.0,866.0,8.06225774829855
58.0,200.0,450.0,728.0,8.06225774829855
59.0,200.0,139.0,544.0,8.06225774829855
60.0,200.0,460.0,489.0,8.06225774829855
61.0,200.0,647.0,670.0,8.06225774829855
64.0,200.0,330.0,69.0,8.06225774829855
65.0,200.0,147.0,849.0,8.06225774829855
66.0,200.0,177.0,190.0,8.06225774829855
68.0,200.0,586.0,751.0,8.06225774829855
71.0,200.0,441.0,92.0,8.06225774829855
72.0,200.0,112.0,791.0,8.06225774829855
74.0,200.0,649.0,864.0,8.06225774829855
75.0,200.0,371.0,737.0,8.06225774829855
77.0,200.0,481.0,528.0,8.06225774829855
78.0,200.0,800.0,184.0,8.06225774829855
79.0,200.0,456.0,832.0,8.06225774829855
80.0,200.0,119.0,650.0,8.06225774829855
81.0,200.0,227.0,102.0,8.06225774829855
82.0,200.0,958.0,27.0,8.06225774829855
83.0,200.0,245.0,691.0,8.06225774829855
84.0,200.0,389.0,-5.0,8.06225774829855
86.0,200.0,213.0,818.0,8.06225774829855
88.0,200.0,125.0,811.0,8.06225774829855
89.0,200.0,612.0,255.0,8.06225774829855
91.0,200.0,900.0,40.0,8.06225774829855
92.0,200.0,70.0,491.0,8.06225774829855
93.0,200.0,29.0,324.0,8.06225774829855
94.0,200.0,649.0,174.0,8.06225774829855
96.0,200.0,55.0,868.0,8.06225774829855
97.0,200.0,107.0,1054.0,8.06225774829855
98.0,200.0,19.0,440.0,8.06225774829855
99.0,200.0,860.0,986.0,8.06225774829855
100.0,200.0,416.0,577.0,8.06225774829855
101.0,400.0,406.0,673.0,11.180339887498949
102.0,600.0,535.0,358.0,13.892443989449804
103.0,400.0,698.0,255.0,11.180339887498949
104.0,400.0,618.0,370.0,11.180339887498949
105.0,400.0,108.0,432.0,11.180339887498949
106.0,400.0,711.0,481.0,11.180339887498949
107.0,400.0,30.0,237.0,11.180339887498949
108.0,400.0,681.0,76.0,11.180339887498949
109.0,400.0,977.0,485.0,11.180339887498949
110.0,400.0,930.0,853.0,11.180339887498949
111.0,400.0,730.0,928.0,11.180339887498949
112.0,400.0,963.0,441.0,11.180339887498949
113.0,400.0,209.0,339.0,11.180339887498949
