Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
1709.0,200.0,0.8188721246808827,16.0,94.0,Move,,2900
733.0,1000.0,9.155268678330678,27.0,780.0,Move,,2900
1735.0,400.0,2.316120129145952,22.0,854.0,Appearance type 1,,2900
883.0,600.0,4.254984374547495,30.0,289.0,Move,,2900
1168.0,1200.0,12.034913220341341,43.0,37.0,Move,,2900
1628.0,400.0,2.316120129145952,38.0,187.0,Move,,2900
26.0,1600.0,18.528961033167615,57.0,622.0,Move,,2900
31.0,2000.0,25.895010264129706,63.0,159.0,Move,,2900
1601.0,400.0,2.316120129145952,58.0,892.0,Move,,2900
1537.0,321.0,1.6650552259692573,58.0,992.0,Move,,2900
1680.0,79.0,0.20328799426685965,58.0,2.0,Move,,2900
15.0,1000.0,9.155268678330678,83.0,324.0,Move,,2900
1129.0,200.0,0.8188721246808827,85.0,525.0,Move,,2900
746.0,1400.0,15.165723982280841,102.0,411.0,Move,,2900
1631.0,200.0,0.8188721246808827,98.0,51.0,Move large,[1631.0],2900
824.0,400.0,2.316120129145952,137.0,221.0,Move,,2900
1028.0,200.0,0.8188721246808827,145.0,252.0,Move,,2900
964.0,400.0,2.316120129145952,148.0,663.0,Move,,2900
80.0,1600.0,18.528961033167615,164.0,344.0,Move,,2900
68.0,3000.0,47.57217152343813,178.0,566.0,Move,,2900
348.0,1200.0,12.034913220341341,167.0,791.0,Move,,2900
485.0,400.0,2.316120129145952,174.0,651.0,Move,,2900
70.0,800.0,6.550976997447061,191.0,288.0,Move,,2900
667.0,541.0,3.6430656007507056,189.0,989.0,Move large,[667.0],2900
93.0,600.0,4.254984374547495,192.0,234.0,Move large,[93.0],2900
1739.0,59.0,0.13120461507637457,189.0,1.0,Edge Appearance type 1,,2900
664.0,1000.0,9.155268678330678,202.0,22.0,Move,,2900
1033.0,200.0,0.8188721246808827,213.0,729.0,Move large,[1033.0],2900
72.0,800.0,6.550976997447061,229.0,140.0,Move,,2900
971.0,200.0,0.8188721246808827,233.0,535.0,Move,,2900
1355.0,400.0,2.316120129145952,240.0,761.0,Move,,2900
88.0,200.0,0.8188721246808827,246.0,338.0,Move,,2900
898.0,200.0,0.8188721246808827,262.0,841.0,Move large,[898.0],2900
586.0,1000.0,9.155268678330678,282.0,481.0,Move,,2900
85.0,1200.0,12.034913220341341,293.0,670.0,Move,,2900
89.0,2000.0,25.895010264129706,304.0,951.0,Move,,2900
74.0,800.0,6.550976997447061,298.0,820.0,Move,,2900
94.0,600.0,4.254984374547495,297.0,138.0,Move,,2900
503.0,600.0,4.254984374547495,301.0,280.0,Move,,2900
96.0,2000.0,25.895010264129706,316.0,538.0,Move,,2900
102.0,800.0,6.550976997447061,321.0,363.0,Move,,2900
121.0,1000.0,9.155268678330678,322.0,437.0,Move,,2900
362.0,200.0,0.8188721246808827,318.0,76.0,Move,,2900
105.0,2600.0,38.38231063660581,343.0,762.0,Move,,2900
679.0,200.0,0.8188721246808827,343.0,179.0,Move large,[679.0],2900
99.0,2000.0,25.895010264129706,377.0,618.0,Move,,2900
501.0,1000.0,9.155268678330678,384.0,145.0,Move,,2900
378.0,1000.0,9.155268678330678,404.0,878.0,Move,,2900
678.0,1200.0,12.034913220341341,413.0,68.0,Move,,2900
520.0,1800.0,22.109547366383826,433.0,494.0,Move,,2900
162.0,3200.0,52.40781597957649,462.0,557.0,Move,,2900
144.0,4200.0,78.80341341262866,475.0,225.0,Move,,2900
175.0,200.0,0.8188721246808827,452.0,391.0,Move,,2900
142.0,800.0,6.550976997447061,460.0,783.0,Move,,2900
1693.0,124.0,0.399763944567855,489.0,995.0,Move,,2900
1719.0,76.0,0.19181893809690403,489.0,2.0,Move,,2900
143.0,200.0,0.8188721246808827,497.0,135.0,Move large,[143.0],2900
183.0,1000.0,9.155268678330678,524.0,103.0,Move,,2900
178.0,200.0,0.8188721246808827,509.0,610.0,Move,,2900
159.0,600.0,4.254984374547495,520.0,766.0,Move,,2900
171.0,1400.0,15.165723982280841,533.0,702.0,Move,,2900
1441.0,1000.0,9.155268678330678,537.0,907.0,Move,,2900
173.0,2200.0,29.874807477323742,573.0,824.0,Move,,2900
185.0,200.0,0.8188721246808827,558.0,293.0,Move large,[185.0],2900
1186.0,600.0,4.254984374547495,576.0,418.0,Move,,2900
1745.0,400.0,2.316120129145952,580.0,46.0,Appearance type 1,,2900
195.0,400.0,2.316120129145952,595.0,952.0,Move,,2900
1491.0,400.0,2.316120129145952,598.0,984.0,Move,,2900
235.0,4000.0,73.24214942664543,625.0,338.0,Move,,2900
231.0,2800.0,42.89514507789692,624.0,581.0,Move,,2900
1746.0,400.0,2.316120129145952,615.0,38.0,Appearance type 1,,2900
220.0,2400.0,34.03987499637996,634.0,191.0,Move,,2900
203.0,200.0,0.8188721246808827,643.0,432.0,Move large,[203.0],2900
251.0,1400.0,15.165723982280841,667.0,710.0,Move,,2900
1724.0,400.0,2.316120129145952,663.0,69.0,Move large,[1724.0],2900
242.0,3200.0,52.40781597957649,684.0,859.0,Move,,2900
210.0,200.0,0.8188721246808827,710.0,496.0,Move,,2900
246.0,200.0,0.8188721246808827,720.0,386.0,Move,,2900
245.0,2600.0,38.38231063660581,761.0,63.0,Move,,2900
1411.0,200.0,0.8188721246808827,742.0,949.0,Move large,[1411.0],2900
993.0,400.0,2.316120129145952,747.0,708.0,Move large,[993.0],2900
1560.0,800.0,6.550976997447061,763.0,563.0,Move,,2900
253.0,2000.0,25.895010264129706,776.0,227.0,Move,,2900
1729.0,200.0,0.8188721246808827,768.0,919.0,Move,,2900
1527.0,1000.0,9.155268678330678,784.0,349.0,Move,,2900
277.0,2200.0,29.874807477323742,806.0,640.0,Move,,2900
1751.0,1000.0,9.155268678330678,813.0,926.0,Appearance type 2,,2900
250.0,400.0,2.316120129145952,808.0,462.0,Move,,2900
299.0,200.0,0.8188721246808827,817.0,308.0,Move,,2900
282.0,1600.0,18.528961033167615,834.0,161.0,Move,,2900
258.0,800.0,6.550976997447061,832.0,870.0,Move,,2900
867.0,4000.0,73.24214942664543,854.0,422.0,Move,,2900
1198.0,200.0,0.8188721246808827,827.0,605.0,Move large,[1198.0],2900
1416.0,1000.0,9.155268678330678,862.0,52.0,Move large,[1416.0],2900
434.0,400.0,2.316120129145952,860.0,215.0,Move,,2900
290.0,1600.0,18.528961033167615,886.0,739.0,Move,,2900
716.0,400.0,2.316120129145952,887.0,661.0,Move,,2900
286.0,600.0,4.254984374547495,905.0,880.0,Move,,2900
315.0,400.0,2.316120129145952,915.0,335.0,Move,,2900
559.0,400.0,2.316120129145952,925.0,149.0,Move,,2900
933.0,600.0,4.254984374547495,933.0,549.0,Move large,[933.0],2900
316.0,400.0,2.316120129145952,932.0,934.0,Move,,2900
1070.0,200.0,0.8188721246808827,931.0,628.0,Move large,[1070.0],2900
1599.0,200.0,0.8188721246808827,971.0,309.0,Move,,2900
307.0,200.0,0.8188721246808827,974.0,879.0,Move,,2900
941.0,200.0,0.8188721246808827,983.0,356.0,Move,,2900
313.0,200.0,0.8188721246808827,991.0,778.0,Move,,2900
