ID,Area,Centre x,Centre y,Radius
1.0,200.0,906.0,888.0,8.06225774829855
2.0,200.0,122.0,301.0,8.06225774829855
5.0,200.0,999.0,909.0,8.06225774829855
7.0,200.0,657.0,206.0,8.06225774829855
10.0,200.0,879.0,647.0,8.06225774829855
16.0,200.0,472.0,814.0,8.06225774829855
18.0,200.0,355.0,164.0,8.06225774829855
19.0,200.0,663.0,264.0,8.06225774829855
24.0,200.0,633.0,463.0,8.06225774829855
25.0,200.0,129.0,130.0,8.06225774829855
26.0,200.0,549.0,103.0,8.06225774829855
27.0,200.0,378.0,656.0,8.06225774829855
29.0,200.0,523.0,185.0,8.06225774829855
32.0,200.0,628.0,893.0,8.06225774829855
40.0,200.0,356.0,769.0,8.06225774829855
44.0,200.0,858.0,685.0,8.06225774829855
46.0,200.0,220.0,968.0,8.06225774829855
51.0,200.0,547.0,935.0,8.06225774829855
52.0,200.0,607.0,38.0,8.06225774829855
53.0,200.0,244.0,56.0,8.06225774829855
55.0,200.0,113.0,997.0,8.06225774829855
58.0,200.0,232.0,765.0,8.06225774829855
62.0,200.0,61.0,762.0,8.06225774829855
68.0,200.0,828.0,350.0,8.06225774829855
70.0,200.0,78.0,697.0,8.06225774829855
71.0,200.0,414.0,485.0,8.06225774829855
73.0,200.0,365.0,362.0,8.06225774829855
76.0,200.0,957.0,340.0,8.06225774829855
77.0,200.0,195.0,585.0,8.06225774829855
79.0,200.0,544.0,369.0,8.06225774829855
87.0,200.0,485.0,926.0,8.06225774829855
91.0,200.0,561.0,166.0,8.06225774829855
95.0,200.0,38.0,986.0,8.06225774829855
97.0,200.0,767.0,887.0,8.06225774829855
98.0,200.0,336.0,284.0,8.06225774829855
102.0,200.0,357.0,866.0,8.06225774829855
103.0,200.0,433.0,590.0,8.06225774829855
106.0,200.0,547.0,513.0,8.06225774829855
108.0,200.0,138.0,447.0,8.06225774829855
112.0,200.0,914.0,163.0,8.06225774829855
113.0,200.0,16.0,208.0,8.06225774829855
114.0,200.0,442.0,422.0,8.06225774829855
117.0,200.0,986.0,62.0,8.06225774829855
120.0,200.0,607.0,761.0,8.06225774829855
123.0,200.0,365.0,37.0,8.06225774829855
128.0,200.0,171.0,80.0,8.06225774829855
130.0,200.0,150.0,535.0,8.06225774829855
132.0,200.0,572.0,415.0,8.06225774829855
133.0,200.0,715.0,862.0,8.06225774829855
135.0,200.0,153.0,17.0,8.06225774829855
137.0,200.0,602.0,1004.0,8.06225774829855
138.0,200.0,432.0,109.0,8.06225774829855
139.0,200.0,370.0,692.0,8.06225774829855
142.0,200.0,704.0,218.0,8.06225774829855
143.0,200.0,297.0,561.0,8.06225774829855
155.0,200.0,835.0,148.0,8.06225774829855
157.0,200.0,403.0,618.0,8.06225774829855
159.0,200.0,644.0,379.0,8.06225774829855
161.0,200.0,901.0,576.0,8.06225774829855
163.0,200.0,407.0,56.0,8.06225774829855
165.0,200.0,845.0,929.0,8.06225774829855
167.0,200.0,85.0,80.0,8.06225774829855
170.0,200.0,102.0,247.0,8.06225774829855
171.0,200.0,345.0,41.0,8.06225774829855
172.0,200.0,283.0,375.0,8.06225774829855
174.0,200.0,211.0,279.0,8.06225774829855
179.0,200.0,849.0,997.0,8.06225774829855
180.0,200.0,546.0,326.0,8.06225774829855
182.0,200.0,115.0,177.0,8.06225774829855
183.0,200.0,806.0,147.0,8.06225774829855
184.0,200.0,553.0,873.0,8.06225774829855
185.0,200.0,162.0,323.0,8.06225774829855
186.0,200.0,638.0,491.0,8.06225774829855
189.0,200.0,166.0,431.0,8.06225774829855
191.0,200.0,376.0,837.0,8.06225774829855
194.0,200.0,412.0,886.0,8.06225774829855
195.0,200.0,730.0,683.0,8.06225774829855
196.0,200.0,148.0,398.0,8.06225774829855
210.0,200.0,730.0,156.0,8.06225774829855
212.0,200.0,63.0,327.0,8.06225774829855
213.0,200.0,251.0,205.0,8.06225774829855
218.0,200.0,929.0,509.0,8.06225774829855
219.0,200.0,565.0,53.0,8.06225774829855
220.0,200.0,588.0,109.0,8.06225774829855
224.0,200.0,995.0,20.0,8.06225774829855
225.0,200.0,1007.0,381.0,8.06225774829855
226.0,200.0,216.0,465.0,8.06225774829855
227.0,200.0,761.0,185.0,8.06225774829855
231.0,200.0,781.0,702.0,8.06225774829855
233.0,200.0,267.0,982.0,8.06225774829855
234.0,200.0,508.0,79.0,8.06225774829855
238.0,200.0,812.0,599.0,8.06225774829855
241.0,200.0,90.0,10.0,8.06225774829855
242.0,200.0,590.0,833.0,8.06225774829855
243.0,200.0,947.0,78.0,8.06225774829855
259.0,200.0,947.0,853.0,8.06225774829855
261.0,200.0,810.0,890.0,8.06225774829855
263.0,200.0,585.0,537.0,8.06225774829855
264.0,200.0,16.0,429.0,8.06225774829855
265.0,200.0,521.0,29.0,8.06225774829855
267.0,200.0,690.0,720.0,8.06225774829855
270.0,200.0,16.0,853.0,8.06225774829855
271.0,200.0,400.0,123.0,8.06225774829855
275.0,200.0,156.0,700.0,8.06225774829855
281.0,200.0,570.0,768.0,8.06225774829855
284.0,200.0,793.0,320.0,8.06225774829855
285.0,200.0,623.0,683.0,8.06225774829855
288.0,200.0,737.0,654.0,8.06225774829855
291.0,200.0,384.0,298.0,8.06225774829855
292.0,200.0,414.0,24.0,8.06225774829855
300.0,200.0,495.0,370.0,8.06225774829855
310.0,200.0,176.0,971.0,8.06225774829855
316.0,200.0,276.0,125.0,8.06225774829855
319.0,200.0,477.0,535.0,8.06225774829855
323.0,200.0,462.0,835.0,8.06225774829855
324.0,200.0,2.0,533.0,8.06225774829855
326.0,200.0,64.0,218.0,8.06225774829855
329.0,200.0,919.0,816.0,8.06225774829855
331.0,200.0,322.0,309.0,8.06225774829855
332.0,200.0,247.0,337.0,8.06225774829855
334.0,200.0,282.0,750.0,8.06225774829855
335.0,200.0,631.0,224.0,8.06225774829855
336.0,200.0,144.0,253.0,8.06225774829855
337.0,200.0,582.0,49.0,8.06225774829855
340.0,200.0,307.0,803.0,8.06225774829855
343.0,200.0,708.0,164.0,8.06225774829855
345.0,200.0,102.0,91.0,8.06225774829855
346.0,200.0,487.0,239.0,8.06225774829855
348.0,200.0,357.0,927.0,8.06225774829855
350.0,200.0,434.0,894.0,8.06225774829855
351.0,200.0,374.0,711.0,8.06225774829855
354.0,200.0,791.0,674.0,8.06225774829855
357.0,200.0,56.0,96.0,8.06225774829855
359.0,200.0,1007.0,723.0,8.06225774829855
363.0,200.0,525.0,588.0,8.06225774829855
365.0,200.0,457.0,232.0,8.06225774829855
367.0,200.0,427.0,737.0,8.06225774829855
369.0,200.0,76.0,912.0,8.06225774829855
370.0,200.0,890.0,98.0,8.06225774829855
371.0,200.0,665.0,952.0,8.06225774829855
372.0,200.0,222.0,35.0,8.06225774829855
373.0,200.0,860.0,62.0,8.06225774829855
376.0,200.0,351.0,473.0,8.06225774829855
377.0,200.0,427.0,835.0,8.06225774829855
378.0,200.0,713.0,555.0,8.06225774829855
387.0,200.0,393.0,680.0,8.06225774829855
389.0,200.0,581.0,978.0,8.06225774829855
390.0,200.0,991.0,161.0,8.06225774829855
391.0,200.0,949.0,243.0,8.06225774829855
395.0,200.0,968.0,144.0,8.06225774829855
396.0,200.0,232.0,400.0,8.06225774829855
401.0,200.0,524.0,947.0,8.06225774829855
402.0,200.0,369.0,572.0,8.06225774829855
416.0,200.0,105.0,384.0,8.06225774829855
419.0,200.0,290.0,4.0,8.06225774829855
426.0,200.0,354.0,602.0,8.06225774829855
427.0,200.0,876.0,904.0,8.06225774829855
430.0,200.0,765.0,297.0,8.06225774829855
431.0,200.0,813.0,781.0,8.06225774829855
432.0,200.0,439.0,958.0,8.06225774829855
433.0,200.0,269.0,705.0,8.06225774829855
434.0,200.0,171.0,342.0,8.06225774829855
436.0,200.0,316.0,154.0,8.06225774829855
438.0,200.0,863.0,822.0,8.06225774829855
440.0,200.0,386.0,77.0,8.06225774829855
444.0,200.0,51.0,695.0,8.06225774829855
446.0,200.0,643.0,859.0,8.06225774829855
448.0,200.0,691.0,894.0,8.06225774829855
450.0,200.0,832.0,911.0,8.06225774829855
453.0,200.0,584.0,574.0,8.06225774829855
454.0,200.0,879.0,265.0,8.06225774829855
458.0,200.0,419.0,678.0,8.06225774829855
461.0,200.0,509.0,278.0,8.06225774829855
