Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
1602.0,168.0,0.6304273073010292,5.0,335.0,Edge Appearance type 1,,4700
1603.0,200.0,0.8188721246808827,11.0,552.0,Appearance type 1,,4700
1604.0,200.0,0.8188721246808827,40.0,836.0,Appearance type 1,,4700
1307.0,600.0,4.254984374547495,61.0,770.0,Move,,4700
1333.0,200.0,0.8188721246808827,70.0,102.0,Move large,[1333.0],4700
745.0,400.0,2.316120129145952,95.0,927.0,Move,,4700
14.0,600.0,4.254984374547495,108.0,239.0,Move large,[14.0],4700
13.0,200.0,0.8188721246808827,109.0,586.0,Move,,4700
1474.0,200.0,0.8188721246808827,139.0,71.0,Move,,4700
109.0,600.0,4.254984374547495,150.0,360.0,Move,,4700
1155.0,200.0,0.8188721246808827,162.0,698.0,Move,,4700
3.0,600.0,4.254984374547495,168.0,478.0,Move,,4700
17.0,400.0,2.316120129145952,169.0,170.0,Move,,4700
500.0,200.0,0.8188721246808827,210.0,930.0,Move large,[500.0],4700
1363.0,200.0,0.8188721246808827,212.0,743.0,Move large,[1363.0],4700
719.0,200.0,0.8188721246808827,266.0,919.0,Move,,4700
30.0,200.0,0.8188721246808827,273.0,248.0,Move,,4700
1156.0,200.0,0.8188721246808827,292.0,101.0,Move large,[1156.0],4700
1555.0,200.0,0.8188721246808827,334.0,42.0,Move,,4700
39.0,200.0,0.8188721246808827,369.0,589.0,Move,,4700
28.0,600.0,4.254984374547495,375.0,650.0,Possible Coagulation,"[28.0, 753.0]",4700
37.0,200.0,0.8188721246808827,379.0,740.0,Move,,4700
1072.0,200.0,0.8188721246808827,396.0,109.0,Move,,4700
1503.0,200.0,0.8188721246808827,399.0,62.0,Move,,4700
43.0,200.0,0.8188721246808827,411.0,386.0,Move large,[43.0],4700
1423.0,200.0,0.8188721246808827,420.0,169.0,Move,,4700
41.0,200.0,0.8188721246808827,427.0,859.0,Move,,4700
1424.0,200.0,0.8188721246808827,461.0,544.0,Move,,4700
1108.0,200.0,0.8188721246808827,478.0,972.0,Move large,[1108.0],4700
801.0,200.0,0.8188721246808827,479.0,621.0,Move,,4700
833.0,200.0,0.8188721246808827,505.0,696.0,Move,,4700
50.0,400.0,2.316120129145952,529.0,554.0,Move,,4700
1402.0,200.0,0.8188721246808827,533.0,929.0,Move large,[1402.0],4700
577.0,600.0,4.254984374547495,558.0,439.0,Move,,4700
47.0,800.0,6.550976997447061,565.0,790.0,Move,,4700
59.0,200.0,0.8188721246808827,567.0,226.0,Move large,[59.0],4700
876.0,200.0,0.8188721246808827,608.0,108.0,Move large,[876.0],4700
699.0,400.0,2.316120129145952,649.0,833.0,Move,,4700
1429.0,200.0,0.8188721246808827,648.0,909.0,Move,,4700
55.0,800.0,6.550976997447061,673.0,241.0,Move,,4700
1541.0,400.0,2.316120129145952,672.0,27.0,Move,,4700
72.0,1200.0,12.034913220341341,683.0,294.0,Move,,4700
284.0,800.0,6.550976997447061,720.0,926.0,Move,,4700
63.0,200.0,0.8188721246808827,720.0,678.0,Move large,[63.0],4700
662.0,800.0,6.550976997447061,733.0,419.0,Move,,4700
851.0,400.0,2.316120129145952,754.0,836.0,Move,,4700
1089.0,200.0,0.8188721246808827,798.0,235.0,Move large,[1089.0],4700
80.0,200.0,0.8188721246808827,835.0,338.0,Move,,4700
1405.0,1000.0,9.155268678330678,853.0,403.0,Move,,4700
626.0,200.0,0.8188721246808827,862.0,784.0,Move,,4700
486.0,400.0,2.316120129145952,883.0,939.0,Move,,4700
82.0,400.0,2.316120129145952,900.0,427.0,Move large,[82.0],4700
1231.0,200.0,0.8188721246808827,909.0,68.0,Move,,4700
1619.0,200.0,0.8188721246808827,912.0,22.0,Appearance type 1,,4700
1620.0,200.0,0.8188721246808827,933.0,48.0,Appearance type 1,,4700
1148.0,400.0,2.316120129145952,955.0,837.0,Move,,4700
853.0,200.0,0.8188721246808827,978.0,136.0,Move,,4700
1022.0,200.0,0.8188721246808827,988.0,224.0,Move,,4700
1621.0,32.0,0.05240781597957648,998.0,335.0,Appearance type 1,,4700
