Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
630.0,3.0,0.0015043641525426669,0.0,45.0,Edge Appearance type 1,,1500
596.0,200.0,0.8188721246808827,19.0,293.0,Move,,1500
631.0,200.0,0.8188721246808827,28.0,506.0,Appearance type 1,,1500
420.0,400.0,2.316120129145952,50.0,213.0,Move large,[420.0],1500
424.0,200.0,0.8188721246808827,58.0,65.0,Move large,[424.0],1500
10.0,400.0,2.316120129145952,72.0,817.0,Move large,[10.0],1500
389.0,200.0,0.8188721246808827,73.0,848.0,Move,,1500
496.0,200.0,0.8188721246808827,92.0,895.0,Move,,1500
8.0,200.0,0.8188721246808827,93.0,939.0,Move,,1500
14.0,200.0,0.8188721246808827,99.0,258.0,Move large,[14.0],1500
13.0,200.0,0.8188721246808827,124.0,571.0,Move large,[13.0],1500
637.0,200.0,0.8188721246808827,125.0,47.0,Appearance type 1,,1500
568.0,200.0,0.8188721246808827,125.0,835.0,Move large,[568.0],1500
3.0,600.0,4.254984374547495,134.0,434.0,Move,,1500
17.0,200.0,0.8188721246808827,140.0,167.0,Move large,[17.0],1500
15.0,200.0,0.8188721246808827,159.0,651.0,Move large,[15.0],1500
641.0,200.0,0.8188721246808827,173.0,312.0,Move large,[14.0],1500
394.0,200.0,0.8188721246808827,178.0,897.0,Move,,1500
109.0,400.0,2.316120129145952,183.0,344.0,Move large,[109.0],1500
643.0,200.0,0.8188721246808827,181.0,201.0,Move large,[17.0],1500
500.0,200.0,0.8188721246808827,201.0,901.0,Move,,1500
313.0,200.0,0.8188721246808827,215.0,801.0,Move,,1500
26.0,200.0,0.8188721246808827,233.0,77.0,Move,,1500
28.0,200.0,0.8188721246808827,264.0,647.0,Move,,1500
30.0,200.0,0.8188721246808827,295.0,304.0,Move,,1500
31.0,200.0,0.8188721246808827,301.0,969.0,Move large,[31.0],1500
32.0,200.0,0.8188721246808827,307.0,96.0,Move large,[32.0],1500
34.0,200.0,0.8188721246808827,352.0,743.0,Move,,1500
33.0,200.0,0.8188721246808827,385.0,149.0,Move large,[33.0],1500
39.0,200.0,0.8188721246808827,402.0,585.0,Move,,1500
647.0,125.0,0.40460953537702665,407.0,4.0,Edge Appearance type 1,,1500
648.0,75.0,0.18804551906783346,407.0,997.0,Splitting,[319.0],1500
35.0,400.0,2.316120129145952,414.0,683.0,Move,,1500
40.0,200.0,0.8188721246808827,438.0,86.0,Move large,[40.0],1500
43.0,200.0,0.8188721246808827,453.0,476.0,Move,,1500
37.0,200.0,0.8188721246808827,456.0,705.0,Move,,1500
41.0,200.0,0.8188721246808827,467.0,846.0,Move large,[41.0],1500
42.0,200.0,0.8188721246808827,489.0,526.0,Move,,1500
651.0,200.0,0.8188721246808827,531.0,39.0,Appearance type 1,,1500
577.0,600.0,4.254984374547495,550.0,374.0,Move,,1500
368.0,200.0,0.8188721246808827,545.0,746.0,Move large,[368.0],1500
47.0,200.0,0.8188721246808827,545.0,837.0,Move large,[47.0],1500
59.0,200.0,0.8188721246808827,565.0,175.0,Move large,[59.0],1500
369.0,200.0,0.8188721246808827,573.0,985.0,Move large,[369.0],1500
48.0,200.0,0.8188721246808827,580.0,684.0,Move,,1500
50.0,200.0,0.8188721246808827,585.0,535.0,Move,,1500
64.0,200.0,0.8188721246808827,593.0,792.0,Move,,1500
552.0,181.0,0.704999739154436,604.0,6.0,Move,,1500
656.0,19.0,0.023977367262113004,604.0,999.0,Splitting,[369.0],1500
406.0,200.0,0.8188721246808827,609.0,751.0,Move,,1500
72.0,800.0,6.550976997447061,624.0,337.0,Move,,1500
61.0,200.0,0.8188721246808827,617.0,540.0,Move,,1500
518.0,400.0,2.316120129145952,621.0,852.0,Move,,1500
55.0,200.0,0.8188721246808827,626.0,245.0,Move large,[55.0],1500
68.0,200.0,0.8188721246808827,653.0,942.0,Move large,[68.0],1500
172.0,200.0,0.8188721246808827,655.0,166.0,Move,,1500
63.0,200.0,0.8188721246808827,665.0,664.0,Move large,[63.0],1500
588.0,400.0,2.316120129145952,675.0,260.0,Move,,1500
67.0,200.0,0.8188721246808827,683.0,469.0,Move,,1500
69.0,400.0,2.316120129145952,701.0,69.0,Move,,1500
62.0,200.0,0.8188721246808827,703.0,379.0,Move large,[62.0],1500
284.0,600.0,4.254984374547495,722.0,927.0,Move,,1500
451.0,200.0,0.8188721246808827,725.0,315.0,Move large,[451.0],1500
662.0,600.0,4.254984374547495,743.0,421.0,Appearance type 2,,1500
78.0,200.0,0.8188721246808827,762.0,835.0,Move large,[78.0],1500
79.0,200.0,0.8188721246808827,788.0,193.0,Move large,[79.0],1500
481.0,1000.0,9.155268678330678,799.0,467.0,Move,,1500
80.0,200.0,0.8188721246808827,804.0,390.0,Move large,[80.0],1500
338.0,200.0,0.8188721246808827,807.0,868.0,Move,,1500
626.0,200.0,0.8188721246808827,837.0,838.0,Move large,[626.0],1500
667.0,200.0,0.8188721246808827,853.0,11.0,Appearance type 1,,1500
88.0,200.0,0.8188721246808827,883.0,427.0,Move large,[88.0],1500
82.0,200.0,0.8188721246808827,887.0,334.0,Move large,[82.0],1500
486.0,400.0,2.316120129145952,908.0,961.0,Move,,1500
92.0,200.0,0.8188721246808827,909.0,93.0,Move large,[92.0],1500
525.0,200.0,0.8188721246808827,920.0,23.0,Move,,1500
87.0,400.0,2.316120129145952,935.0,840.0,Move large,[87.0],1500
96.0,200.0,0.8188721246808827,981.0,264.0,Move large,[96.0],1500
673.0,197.0,0.8005167679208838,992.0,45.0,Appearance type 1,,1500
