ID,Area,Centre x,Centre y,Radius
28.0,200.0,471.0,149.0,8.06225774829855
29.0,200.0,945.0,639.0,8.06225774829855
64.0,200.0,824.0,317.0,8.06225774829855
90.0,200.0,-4.0,303.0,8.06225774829855
93.0,200.0,462.0,400.0,8.06225774829855
96.0,200.0,557.0,267.0,8.06225774829855
104.0,200.0,649.0,443.0,8.06225774829855
111.0,200.0,685.0,486.0,8.06225774829855
117.0,200.0,500.0,11.0,8.06225774829855
126.0,200.0,350.0,176.0,8.06225774829855
130.0,200.0,306.0,82.0,8.06225774829855
138.0,200.0,258.0,318.0,8.06225774829855
160.0,200.0,70.0,60.0,8.06225774829855
209.0,200.0,98.0,513.0,8.06225774829855
225.0,200.0,206.0,717.0,8.06225774829855
236.0,200.0,240.0,827.0,8.06225774829855
249.0,200.0,760.0,980.0,8.06225774829855
262.0,200.0,841.0,603.0,8.06225774829855
310.0,200.0,1014.0,106.0,8.06225774829855
340.0,200.0,512.0,919.0,8.06225774829855
348.0,200.0,655.0,747.0,8.06225774829855
362.0,200.0,-23.0,355.0,8.06225774829855
370.0,200.0,539.0,611.0,8.06225774829855
373.0,200.0,146.0,254.0,8.06225774829855
406.0,200.0,737.0,395.0,8.06225774829855
437.0,200.0,964.0,882.0,8.06225774829855
476.0,200.0,994.0,782.0,8.06225774829855
481.0,200.0,227.0,520.0,8.06225774829855
488.0,200.0,756.0,934.0,8.06225774829855
503.0,400.0,599.0,941.0,11.180339887498949
508.0,400.0,735.0,710.0,11.180339887498949
515.0,600.0,545.0,112.0,13.892443989449804
525.0,600.0,188.0,962.0,13.892443989449804
528.0,400.0,596.0,993.0,11.180339887498949
576.0,400.0,1043.0,894.0,11.180339887498949
598.0,400.0,878.0,675.0,11.180339887498949
615.0,400.0,587.0,29.0,11.180339887498949
617.0,600.0,497.0,762.0,13.892443989449804
619.0,400.0,566.0,1067.0,11.180339887498949
642.0,400.0,865.0,224.0,11.180339887498949
644.0,600.0,297.0,143.0,13.892443989449804
653.0,800.0,192.0,276.0,16.0312195418814
661.0,800.0,233.0,141.0,16.0312195418814
670.0,400.0,66.0,989.0,11.180339887498949
675.0,600.0,904.0,880.0,13.892443989449804
687.0,400.0,723.0,580.0,11.180339887498949
688.0,400.0,38.0,188.0,11.180339887498949
701.0,1000.0,328.0,429.0,17.88854381999832
706.0,400.0,927.0,956.0,11.180339887498949
708.0,400.0,202.0,630.0,11.180339887498949
710.0,600.0,339.0,1004.0,13.892443989449804
718.0,800.0,321.0,372.0,16.0312195418814
727.0,1200.0,282.0,662.0,19.4164878389476
728.0,600.0,232.0,229.0,13.892443989449804
733.0,800.0,397.0,637.0,16.0312195418814
736.0,800.0,456.0,806.0,16.0312195418814
738.0,400.0,224.0,757.0,11.180339887498949
742.0,800.0,825.0,877.0,16.0312195418814
746.0,400.0,917.0,315.0,11.180339887498949
753.0,1400.0,556.0,825.0,21.095023109728988
754.0,600.0,308.0,277.0,13.892443989449804
759.0,400.0,508.0,99.0,11.180339887498949
762.0,1000.0,796.0,330.0,17.88854381999832
763.0,1600.0,74.0,635.0,22.561028345356956
765.0,400.0,160.0,203.0,11.180339887498949
766.0,1600.0,883.0,740.0,22.561028345356956
767.0,600.0,289.0,23.0,13.892443989449804
768.0,1000.0,380.0,133.0,17.88854381999832
772.0,2000.0,788.0,241.0,25.179356624028344
773.0,1200.0,197.0,793.0,19.4164878389476
780.0,800.0,605.0,841.0,16.0312195418814
792.0,2600.0,342.0,741.0,28.792360097775937
798.0,1000.0,84.0,329.0,17.88854381999832
802.0,1200.0,1041.0,32.0,19.4164878389476
803.0,1000.0,302.0,475.0,17.88854381999832
805.0,2400.0,638.0,204.0,27.65863337187866
810.0,400.0,659.0,66.0,11.180339887498949
813.0,3200.0,474.0,583.0,31.953090617340916
814.0,2000.0,299.0,944.0,25.179356624028344
817.0,1000.0,889.0,61.0,17.88854381999832
819.0,1000.0,25.0,777.0,17.88854381999832
822.0,1800.0,425.0,491.0,24.020824298928627
823.0,400.0,39.0,868.0,11.180339887498949
824.0,1000.0,202.0,29.0,17.88854381999832
825.0,400.0,800.0,474.0,11.180339887498949
827.0,2200.0,802.0,658.0,26.40075756488817
828.0,400.0,937.0,153.0,11.180339887498949
833.0,2000.0,75.0,140.0,25.179356624028344
836.0,400.0,138.0,664.0,11.180339887498949
837.0,800.0,710.0,896.0,16.0312195418814
838.0,600.0,35.0,309.0,13.892443989449804
840.0,1600.0,170.0,366.0,22.561028345356956
841.0,1600.0,847.0,149.0,22.561028345356956
842.0,1000.0,832.0,927.0,17.88854381999832
845.0,600.0,586.0,420.0,13.892443989449804
846.0,4000.0,842.0,416.0,35.6931365951495
847.0,800.0,331.0,537.0,16.0312195418814
849.0,1200.0,397.0,81.0,19.4164878389476
850.0,1200.0,674.0,695.0,19.4164878389476
851.0,1400.0,538.0,713.0,21.095023109728988
852.0,400.0,777.0,588.0,11.180339887498949
853.0,2600.0,771.0,68.0,28.792360097775937
856.0,800.0,299.0,823.0,16.0312195418814
857.0,600.0,941.0,564.0,13.892443989449804
858.0,800.0,563.0,909.0,16.0312195418814
859.0,1200.0,351.0,604.0,19.4164878389476
861.0,4200.0,463.0,228.0,36.61966684720111
862.0,3000.0,191.0,567.0,31.0
864.0,1400.0,99.0,436.0,21.095023109728988
865.0,4000.0,651.0,343.0,35.6931365951495
866.0,2800.0,617.0,591.0,29.832867780352597
867.0,1000.0,412.0,885.0,17.88854381999832
868.0,2400.0,686.0,831.0,27.65863337187866
