Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
1060.0,10.0,0.009155268678330684,0.0,244.0,Edge Appearance type 1,,2700
1061.0,200.0,0.8188721246808827,16.0,529.0,Appearance type 1,,2700
1062.0,200.0,0.8188721246808827,26.0,282.0,Appearance type 1,,2700
778.0,600.0,4.254984374547495,35.0,804.0,Move,,2700
14.0,600.0,4.254984374547495,64.0,231.0,Move,,2700
710.0,200.0,0.8188721246808827,63.0,69.0,Move,,2700
568.0,200.0,0.8188721246808827,87.0,819.0,Move,,2700
13.0,200.0,0.8188721246808827,90.0,598.0,Move,,2700
745.0,200.0,0.8188721246808827,107.0,921.0,Move large,[745.0],2700
1064.0,200.0,0.8188721246808827,113.0,35.0,Appearance type 1,,2700
904.0,200.0,0.8188721246808827,132.0,917.0,Move large,[904.0],2700
109.0,600.0,4.254984374547495,155.0,326.0,Move,,2700
3.0,600.0,4.254984374547495,158.0,464.0,Move,,2700
17.0,400.0,2.316120129145952,157.0,171.0,Move,,2700
15.0,200.0,0.8188721246808827,163.0,691.0,Move,,2700
825.0,200.0,0.8188721246808827,173.0,766.0,Move large,[825.0],2700
719.0,200.0,0.8188721246808827,180.0,893.0,Move,,2700
500.0,200.0,0.8188721246808827,233.0,914.0,Move,,2700
26.0,200.0,0.8188721246808827,237.0,65.0,Move,,2700
28.0,200.0,0.8188721246808827,303.0,624.0,Move large,[28.0],2700
30.0,200.0,0.8188721246808827,313.0,302.0,Move large,[30.0],2700
33.0,200.0,0.8188721246808827,319.0,115.0,Move large,[33.0],2700
1070.0,200.0,0.8188721246808827,341.0,8.0,Edge Appearance type 1,,2700
37.0,200.0,0.8188721246808827,382.0,747.0,Move large,[37.0],2700
1072.0,200.0,0.8188721246808827,388.0,151.0,Move large,[33.0],2700
753.0,400.0,2.316120129145952,397.0,661.0,Move,,2700
723.0,200.0,0.8188721246808827,404.0,80.0,Move large,[723.0],2700
39.0,200.0,0.8188721246808827,410.0,605.0,Move large,[39.0],2700
1039.0,200.0,0.8188721246808827,423.0,11.0,Move,,2700
41.0,200.0,0.8188721246808827,437.0,860.0,Move large,[41.0],2700
43.0,200.0,0.8188721246808827,448.0,433.0,Move,,2700
797.0,200.0,0.8188721246808827,457.0,526.0,Move large,[797.0],2700
833.0,200.0,0.8188721246808827,476.0,729.0,Move large,[833.0],2700
801.0,200.0,0.8188721246808827,530.0,684.0,Move,,2700
47.0,400.0,2.316120129145952,540.0,789.0,Possible Coagulation,"[48.0, 47.0]",2700
876.0,200.0,0.8188721246808827,560.0,50.0,Move large,[876.0],2700
577.0,600.0,4.254984374547495,566.0,418.0,Move large,[577.0],2700
59.0,200.0,0.8188721246808827,563.0,178.0,Move large,[59.0],2700
369.0,200.0,0.8188721246808827,568.0,970.0,Move,,2700
50.0,400.0,2.316120129145952,594.0,550.0,Move,,2700
842.0,400.0,2.316120129145952,603.0,781.0,Move,,2700
1007.0,199.0,0.8127382670814085,615.0,7.0,Move,,2700
1082.0,1.0,0.000289515016143244,615.0,999.0,Splitting,[369.0],2700
699.0,400.0,2.316120129145952,629.0,868.0,Move,,2700
55.0,200.0,0.8188721246808827,629.0,243.0,Move,,2700
172.0,200.0,0.8188721246808827,630.0,201.0,Move large,[172.0],2700
72.0,1000.0,9.155268678330678,654.0,363.0,Move,,2700
68.0,200.0,0.8188721246808827,655.0,919.0,Move large,[68.0],2700
588.0,400.0,2.316120129145952,663.0,254.0,Move large,[588.0],2700
63.0,200.0,0.8188721246808827,683.0,680.0,Move large,[63.0],2700
284.0,600.0,4.254984374547495,701.0,943.0,Move,,2700
1050.0,400.0,2.316120129145952,719.0,24.0,Move,,2700
662.0,800.0,6.550976997447061,729.0,430.0,Move,,2700
451.0,200.0,0.8188721246808827,746.0,275.0,Move large,[451.0],2700
338.0,200.0,0.8188721246808827,753.0,855.0,Move large,[338.0],2700
1089.0,200.0,0.8188721246808827,797.0,242.0,Move large,[451.0],2700
80.0,200.0,0.8188721246808827,799.0,390.0,Move large,[80.0],2700
851.0,200.0,0.8188721246808827,803.0,831.0,Move large,[851.0],2700
481.0,1000.0,9.155268678330678,824.0,443.0,Move,,2700
1053.0,200.0,0.8188721246808827,857.0,8.0,Move,,2700
486.0,400.0,2.316120129145952,871.0,969.0,Move,,2700
88.0,200.0,0.8188721246808827,889.0,418.0,Move large,[88.0],2700
957.0,200.0,0.8188721246808827,890.0,49.0,Move,,2700
626.0,200.0,0.8188721246808827,893.0,823.0,Move,,2700
82.0,200.0,0.8188721246808827,908.0,362.0,Move,,2700
87.0,400.0,2.316120129145952,928.0,828.0,Move,,2700
853.0,200.0,0.8188721246808827,948.0,93.0,Move large,[853.0],2700
1094.0,200.0,0.8188721246808827,984.0,39.0,Appearance type 1,,2700
1022.0,190.0,0.7582309284263258,993.0,244.0,Move large and grow,[1022.0],2700
