ID,Area,Centre x,Centre y,Radius
2.0,200.0,912.0,102.0,8.06225774829855
4.0,200.0,593.0,796.0,8.06225774829855
6.0,200.0,816.0,841.0,8.06225774829855
9.0,200.0,693.0,464.0,8.06225774829855
11.0,200.0,123.0,944.0,8.06225774829855
12.0,200.0,537.0,189.0,8.06225774829855
13.0,200.0,556.0,802.0,8.06225774829855
15.0,200.0,858.0,13.0,8.06225774829855
17.0,200.0,368.0,134.0,8.06225774829855
18.0,200.0,60.0,50.0,8.06225774829855
19.0,200.0,622.0,563.0,8.06225774829855
21.0,200.0,865.0,855.0,8.06225774829855
23.0,200.0,212.0,885.0,8.06225774829855
25.0,200.0,506.0,748.0,8.06225774829855
28.0,200.0,281.0,318.0,8.06225774829855
29.0,200.0,93.0,907.0,8.06225774829855
31.0,200.0,761.0,853.0,8.06225774829855
32.0,200.0,989.0,261.0,8.06225774829855
35.0,200.0,550.0,34.0,8.06225774829855
37.0,200.0,912.0,366.0,8.06225774829855
39.0,200.0,593.0,546.0,8.06225774829855
41.0,200.0,134.0,176.0,8.06225774829855
42.0,200.0,900.0,420.0,8.06225774829855
43.0,200.0,704.0,360.0,8.06225774829855
44.0,200.0,812.0,383.0,8.06225774829855
46.0,200.0,185.0,886.0,8.06225774829855
47.0,200.0,546.0,676.0,8.06225774829855
50.0,200.0,556.0,-19.0,8.06225774829855
53.0,200.0,300.0,971.0,8.06225774829855
54.0,200.0,607.0,7.0,8.06225774829855
55.0,200.0,744.0,305.0,8.06225774829855
56.0,200.0,653.0,925.0,8.06225774829855
58.0,200.0,461.0,716.0,8.06225774829855
59.0,200.0,125.0,579.0,8.06225774829855
60.0,200.0,476.0,464.0,8.06225774829855
61.0,200.0,696.0,674.0,8.06225774829855
64.0,200.0,319.0,106.0,8.06225774829855
65.0,200.0,106.0,821.0,8.06225774829855
66.0,200.0,176.0,185.0,8.06225774829855
68.0,200.0,610.0,757.0,8.06225774829855
71.0,200.0,411.0,83.0,8.06225774829855
75.0,200.0,399.0,743.0,8.06225774829855
77.0,200.0,476.0,515.0,8.06225774829855
78.0,200.0,788.0,195.0,8.06225774829855
79.0,200.0,461.0,827.0,8.06225774829855
80.0,200.0,141.0,652.0,8.06225774829855
81.0,200.0,225.0,77.0,8.06225774829855
82.0,200.0,997.0,30.0,8.06225774829855
83.0,200.0,273.0,649.0,8.06225774829855
84.0,200.0,398.0,11.0,8.06225774829855
86.0,200.0,179.0,798.0,8.06225774829855
89.0,200.0,623.0,245.0,8.06225774829855
91.0,200.0,914.0,48.0,8.06225774829855
92.0,200.0,39.0,511.0,8.06225774829855
93.0,200.0,2.0,309.0,8.06225774829855
94.0,200.0,661.0,182.0,8.06225774829855
97.0,200.0,133.0,1059.0,8.06225774829855
100.0,200.0,432.0,605.0,8.06225774829855
101.0,400.0,413.0,669.0,11.180339887498949
102.0,600.0,555.0,380.0,13.892443989449804
103.0,400.0,668.0,272.0,11.180339887498949
108.0,400.0,709.0,57.0,11.180339887498949
110.0,400.0,945.0,851.0,11.180339887498949
114.0,600.0,147.0,439.0,13.892443989449804
116.0,600.0,721.0,942.0,13.892443989449804
118.0,1000.0,827.0,468.0,17.88854381999832
120.0,600.0,728.0,446.0,13.892443989449804
121.0,400.0,633.0,850.0,11.180339887498949
122.0,400.0,883.0,959.0,11.180339887498949
123.0,800.0,631.0,353.0,16.0312195418814
124.0,600.0,157.0,343.0,13.892443989449804
125.0,600.0,49.0,823.0,13.892443989449804
126.0,600.0,78.0,235.0,13.892443989449804
