Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
5.0,395.0,2.2728288709514293,10.0,131.0,Move,,10
418.0,16.0,0.018528961033167615,0.0,315.0,Move,,10
6.0,400.0,2.316120129145952,11.0,350.0,Move,,10
1.0,93.0,0.25965429863462747,3.0,378.0,Move,,10
2.0,155.0,0.5586870968794886,5.0,516.0,Move,,10
415.0,10.0,0.009155268678330684,0.0,660.0,Move,,10
413.0,3.0,0.0015043641525426669,0.0,711.0,Move,,10
3.0,200.0,0.8188721246808827,9.0,596.0,Move,,10
9.0,200.0,0.8188721246808827,10.0,852.0,Move,,10
8.0,200.0,0.8188721246808827,10.0,972.0,Move,,10
7.0,200.0,0.8188721246808827,13.0,423.0,Move,,10
11.0,400.0,2.316120129145952,16.0,538.0,Move,,10
10.0,400.0,2.316120129145952,16.0,929.0,Move,,10
12.0,400.0,2.316120129145952,19.0,781.0,Move,,10
13.0,200.0,0.8188721246808827,21.0,222.0,Move,,10
14.0,400.0,2.316120129145952,26.0,483.0,Move,,10
16.0,400.0,2.316120129145952,32.0,612.0,Move,,10
15.0,1000.0,9.155268678330678,49.0,250.0,Coagulation,"[15.0, 26.0]",10
17.0,400.0,2.316120129145952,43.0,419.0,Move,,10
19.0,200.0,0.8188721246808827,51.0,94.0,Move,,10
20.0,800.0,6.550976997447061,59.0,510.0,Move,,10
18.0,200.0,0.8188721246808827,51.0,689.0,Move,,10
23.0,200.0,0.8188721246808827,53.0,971.0,Move,,10
25.0,400.0,2.316120129145952,58.0,119.0,Move,,10
27.0,400.0,2.316120129145952,59.0,42.0,Move,,10
22.0,200.0,0.8188721246808827,56.0,337.0,Move,,10
21.0,200.0,0.8188721246808827,56.0,448.0,Move,,10
24.0,200.0,0.8188721246808827,57.0,282.0,Move,,10
28.0,200.0,0.8188721246808827,63.0,914.0,Move,,10
30.0,200.0,0.8188721246808827,64.0,207.0,Move,,10
31.0,200.0,0.8188721246808827,65.0,795.0,Move,,10
32.0,200.0,0.8188721246808827,73.0,760.0,Move,,10
33.0,200.0,0.8188721246808827,81.0,694.0,Move,,10
34.0,200.0,0.8188721246808827,84.0,75.0,Move,,10
35.0,200.0,0.8188721246808827,89.0,886.0,Move,,10
39.0,200.0,0.8188721246808827,96.0,15.0,Move,,10
41.0,400.0,2.316120129145952,99.0,318.0,Move,,10
37.0,400.0,2.316120129145952,99.0,773.0,Move,,10
40.0,200.0,0.8188721246808827,97.0,246.0,Move,,10
38.0,200.0,0.8188721246808827,99.0,289.0,Move,,10
36.0,400.0,2.316120129145952,103.0,466.0,Move,,10
42.0,200.0,0.8188721246808827,105.0,353.0,Move,,10
43.0,1000.0,9.155268678330678,122.0,877.0,Move,,10
44.0,200.0,0.8188721246808827,115.0,88.0,Move,,10
45.0,200.0,0.8188721246808827,115.0,173.0,Move,,10
46.0,200.0,0.8188721246808827,120.0,217.0,Move,,10
47.0,200.0,0.8188721246808827,125.0,305.0,Move,,10
48.0,200.0,0.8188721246808827,128.0,980.0,Move,,10
51.0,400.0,2.316120129145952,134.0,923.0,Move,,10
50.0,200.0,0.8188721246808827,134.0,122.0,Move,,10
49.0,200.0,0.8188721246808827,134.0,745.0,Move,,10
53.0,200.0,0.8188721246808827,137.0,11.0,Move,,10
52.0,200.0,0.8188721246808827,137.0,402.0,Move,,10
54.0,200.0,0.8188721246808827,143.0,435.0,Move,,10
55.0,200.0,0.8188721246808827,147.0,313.0,Move,,10
56.0,200.0,0.8188721246808827,148.0,757.0,Move,,10
57.0,200.0,0.8188721246808827,152.0,237.0,Move,,10
58.0,200.0,0.8188721246808827,158.0,93.0,Move,,10
59.0,200.0,0.8188721246808827,160.0,524.0,Move,,10
60.0,200.0,0.8188721246808827,160.0,695.0,Move,,10
61.0,200.0,0.8188721246808827,161.0,637.0,Move,,10
410.0,200.0,0.8188721246808827,164.0,781.0,Move,,10
64.0,200.0,0.8188721246808827,166.0,159.0,Move,,10
63.0,200.0,0.8188721246808827,167.0,909.0,Move,,10
65.0,200.0,0.8188721246808827,168.0,421.0,Move,,10
66.0,200.0,0.8188721246808827,170.0,597.0,Move,,10
67.0,400.0,2.316120129145952,175.0,460.0,Move,,10
68.0,200.0,0.8188721246808827,173.0,342.0,Move,,10
70.0,400.0,2.316120129145952,183.0,306.0,Move,,10
69.0,200.0,0.8188721246808827,180.0,973.0,Move,,10
72.0,200.0,0.8188721246808827,185.0,277.0,Move,,10
74.0,600.0,4.254984374547495,194.0,782.0,Move,,10
73.0,200.0,0.8188721246808827,191.0,141.0,Move,,10
76.0,400.0,2.316120129145952,204.0,12.0,Move,,10
75.0,200.0,0.8188721246808827,206.0,583.0,Move,,10
78.0,200.0,0.8188721246808827,211.0,478.0,Move,,10
77.0,600.0,4.254984374547495,216.0,542.0,Move,,10
80.0,200.0,0.8188721246808827,222.0,137.0,Move,,10
79.0,200.0,0.8188721246808827,224.0,38.0,Move,,10
82.0,200.0,0.8188721246808827,226.0,697.0,Move,,10
81.0,200.0,0.8188721246808827,228.0,163.0,Move,,10
83.0,200.0,0.8188721246808827,228.0,974.0,Move,,10
84.0,200.0,0.8188721246808827,231.0,402.0,Move,,10
85.0,200.0,0.8188721246808827,235.0,767.0,Move,,10
86.0,200.0,0.8188721246808827,241.0,679.0,Move,,10
87.0,200.0,0.8188721246808827,244.0,320.0,Move,,10
88.0,200.0,0.8188721246808827,249.0,68.0,Move,,10
89.0,200.0,0.8188721246808827,249.0,698.0,Move,,10
91.0,200.0,0.8188721246808827,255.0,192.0,Move,,10
90.0,200.0,0.8188721246808827,261.0,730.0,Move,,10
92.0,200.0,0.8188721246808827,261.0,977.0,Move,,10
93.0,400.0,2.316120129145952,265.0,634.0,Move,,10
95.0,400.0,2.316120129145952,272.0,179.0,Move,,10
94.0,200.0,0.8188721246808827,272.0,764.0,Move,,10
96.0,200.0,0.8188721246808827,278.0,315.0,Move,,10
98.0,155.0,0.5586870968794886,280.0,5.0,Move,,10
100.0,200.0,0.8188721246808827,281.0,353.0,Move,,10
97.0,400.0,2.316120129145952,284.0,651.0,Move,,10
101.0,200.0,0.8188721246808827,282.0,142.0,Move,,10
99.0,45.0,0.08739565964143772,280.0,998.0,Move,,10
104.0,600.0,4.254984374547495,293.0,95.0,Move,,10
102.0,200.0,0.8188721246808827,291.0,837.0,Move,,10
103.0,400.0,2.316120129145952,295.0,288.0,Move,,10
106.0,200.0,0.8188721246808827,292.0,879.0,Move,,10
107.0,200.0,0.8188721246808827,296.0,560.0,Move,,10
110.0,200.0,0.8188721246808827,303.0,737.0,Move,,10
109.0,200.0,0.8188721246808827,303.0,789.0,Move,,10
112.0,200.0,0.8188721246808827,309.0,156.0,Move,,10
111.0,200.0,0.8188721246808827,310.0,858.0,Move,,10
114.0,400.0,2.316120129145952,317.0,953.0,Move,,10
115.0,200.0,0.8188721246808827,317.0,588.0,Move,,10
113.0,400.0,2.316120129145952,321.0,104.0,Move,,10
116.0,400.0,2.316120129145952,321.0,711.0,Move,,10
117.0,200.0,0.8188721246808827,321.0,610.0,Move,,10
118.0,200.0,0.8188721246808827,329.0,315.0,Move,,10
119.0,200.0,0.8188721246808827,338.0,913.0,Move,,10
120.0,200.0,0.8188721246808827,339.0,935.0,Move,,10
121.0,200.0,0.8188721246808827,344.0,265.0,Move,,10
122.0,200.0,0.8188721246808827,346.0,765.0,Move,,10
123.0,200.0,0.8188721246808827,347.0,55.0,Move,,10
124.0,200.0,0.8188721246808827,347.0,605.0,Move,,10
130.0,200.0,0.8188721246808827,353.0,174.0,Move,,10
125.0,200.0,0.8188721246808827,354.0,473.0,Move,,10
128.0,140.0,0.4795823014944653,356.0,4.0,Move,,10
126.0,200.0,0.8188721246808827,356.0,356.0,Move,,10
131.0,200.0,0.8188721246808827,356.0,692.0,Move,,10
129.0,200.0,0.8188721246808827,357.0,121.0,Move,,10
127.0,60.0,0.13455442031997064,356.0,997.0,Move,,10
133.0,200.0,0.8188721246808827,361.0,847.0,Move,,10
132.0,200.0,0.8188721246808827,363.0,43.0,Move,,10
134.0,200.0,0.8188721246808827,369.0,577.0,Move,,10
135.0,200.0,0.8188721246808827,372.0,422.0,Move,,10
136.0,200.0,0.8188721246808827,375.0,819.0,Move,,10
138.0,200.0,0.8188721246808827,381.0,662.0,Move,,10
137.0,200.0,0.8188721246808827,382.0,685.0,Move,,10
139.0,200.0,0.8188721246808827,386.0,706.0,Move,,10
141.0,400.0,2.316120129145952,389.0,856.0,Move,,10
140.0,200.0,0.8188721246808827,388.0,125.0,Move,,10
142.0,400.0,2.316120129145952,393.0,559.0,Move,,10
145.0,200.0,0.8188721246808827,392.0,393.0,Move,,10
144.0,200.0,0.8188721246808827,394.0,91.0,Move,,10
143.0,200.0,0.8188721246808827,395.0,67.0,Move,,10
146.0,200.0,0.8188721246808827,399.0,910.0,Move,,10
147.0,200.0,0.8188721246808827,403.0,317.0,Move,,10
148.0,200.0,0.8188721246808827,404.0,615.0,Move,,10
149.0,1000.0,9.155268678330678,419.0,798.0,Move,,10
151.0,200.0,0.8188721246808827,410.0,923.0,Move,,10
152.0,200.0,0.8188721246808827,411.0,878.0,Move,,10
154.0,200.0,0.8188721246808827,414.0,465.0,Move,,10
153.0,200.0,0.8188721246808827,416.0,343.0,Move,,10
155.0,400.0,2.316120129145952,420.0,499.0,Move,,10
150.0,200.0,0.8188721246808827,417.0,682.0,Move,,10
157.0,200.0,0.8188721246808827,421.0,557.0,Move,,10
156.0,200.0,0.8188721246808827,422.0,118.0,Move,,10
160.0,400.0,2.316120129145952,426.0,169.0,Move,,10
163.0,200.0,0.8188721246808827,423.0,968.0,Move,,10
159.0,200.0,0.8188721246808827,424.0,70.0,Move,,10
161.0,200.0,0.8188721246808827,425.0,712.0,Move,,10
158.0,200.0,0.8188721246808827,427.0,16.0,Move,,10
162.0,200.0,0.8188721246808827,427.0,836.0,Move,,10
164.0,200.0,0.8188721246808827,430.0,605.0,Move,,10
166.0,200.0,0.8188721246808827,432.0,750.0,Move,,10
165.0,200.0,0.8188721246808827,434.0,437.0,Move,,10
167.0,200.0,0.8188721246808827,436.0,309.0,Move,,10
170.0,200.0,0.8188721246808827,438.0,905.0,Move,,10
168.0,200.0,0.8188721246808827,440.0,46.0,Move,,10
169.0,200.0,0.8188721246808827,441.0,397.0,Move,,10
171.0,200.0,0.8188721246808827,443.0,697.0,Move,,10
172.0,200.0,0.8188721246808827,446.0,148.0,Move,,10
173.0,200.0,0.8188721246808827,446.0,333.0,Move,,10
174.0,200.0,0.8188721246808827,451.0,383.0,Move,,10
176.0,200.0,0.8188721246808827,452.0,175.0,Move,,10
177.0,200.0,0.8188721246808827,454.0,509.0,Move,,10
179.0,200.0,0.8188721246808827,454.0,827.0,Move,,10
175.0,200.0,0.8188721246808827,456.0,585.0,Move,,10
182.0,200.0,0.8188721246808827,461.0,138.0,Move,,10
