Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
1257.0,200.0,0.8188721246808827,26.0,308.0,Move,,3500
778.0,600.0,4.254984374547495,44.0,823.0,Move,,3500
710.0,200.0,0.8188721246808827,63.0,88.0,Move large,[710.0],3500
745.0,400.0,2.316120129145952,84.0,911.0,Move,,3500
13.0,200.0,0.8188721246808827,84.0,576.0,Move large,[13.0],3500
568.0,200.0,0.8188721246808827,95.0,818.0,Move,,3500
14.0,600.0,4.254984374547495,111.0,242.0,Move,,3500
1261.0,200.0,0.8188721246808827,139.0,37.0,Move,,3500
109.0,600.0,4.254984374547495,150.0,339.0,Move,,3500
15.0,200.0,0.8188721246808827,164.0,701.0,Move large,[15.0],3500
3.0,600.0,4.254984374547495,170.0,441.0,Move,,3500
17.0,400.0,2.316120129145952,187.0,189.0,Move,,3500
1155.0,200.0,0.8188721246808827,190.0,756.0,Move large,[1155.0],3500
719.0,200.0,0.8188721246808827,201.0,906.0,Move,,3500
500.0,200.0,0.8188721246808827,248.0,896.0,Move,,3500
1156.0,200.0,0.8188721246808827,261.0,75.0,Move,,3500
30.0,200.0,0.8188721246808827,278.0,278.0,Move,,3500
28.0,200.0,0.8188721246808827,340.0,641.0,Move large,[28.0],3500
723.0,200.0,0.8188721246808827,344.0,59.0,Move large,[723.0],3500
1244.0,200.0,0.8188721246808827,370.0,77.0,Move large,[1244.0],3500
1072.0,200.0,0.8188721246808827,377.0,111.0,Move large,[1072.0],3500
753.0,400.0,2.316120129145952,387.0,671.0,Move,,3500
37.0,200.0,0.8188721246808827,390.0,740.0,Move large,[37.0],3500
39.0,200.0,0.8188721246808827,402.0,610.0,Move,,3500
1267.0,200.0,0.8188721246808827,421.0,152.0,Move,,3500
43.0,200.0,0.8188721246808827,424.0,394.0,Move large,[43.0],3500
41.0,200.0,0.8188721246808827,424.0,880.0,Move large,[41.0],3500
797.0,200.0,0.8188721246808827,449.0,534.0,Move,,3500
1108.0,200.0,0.8188721246808827,451.0,958.0,Move,,3500
801.0,200.0,0.8188721246808827,496.0,646.0,Move,,3500
833.0,200.0,0.8188721246808827,497.0,719.0,Move,,3500
59.0,200.0,0.8188721246808827,552.0,204.0,Move,,3500
577.0,600.0,4.254984374547495,562.0,418.0,Move,,3500
47.0,400.0,2.316120129145952,566.0,806.0,Move large,[47.0],3500
876.0,200.0,0.8188721246808827,574.0,59.0,Move large,[876.0],3500
369.0,200.0,0.8188721246808827,581.0,974.0,Move,,3500
50.0,400.0,2.316120129145952,590.0,548.0,Move,,3500
1297.0,400.0,2.316120129145952,590.0,797.0,Move large,[47.0],3500
1082.0,200.0,0.8188721246808827,619.0,975.0,Move,,3500
72.0,1000.0,9.155268678330678,630.0,340.0,Move,,3500
172.0,200.0,0.8188721246808827,639.0,230.0,Move,,3500
699.0,400.0,2.316120129145952,649.0,838.0,Move large,[699.0],3500
55.0,600.0,4.254984374547495,659.0,262.0,Move,,3500
284.0,800.0,6.550976997447061,690.0,939.0,Move,,3500
451.0,200.0,0.8188721246808827,695.0,315.0,Move large,[451.0],3500
1300.0,400.0,2.316120129145952,702.0,13.0,Appearance type 1,,3500
63.0,200.0,0.8188721246808827,728.0,698.0,Move large,[63.0],3500
662.0,800.0,6.550976997447061,757.0,440.0,Move,,3500
338.0,200.0,0.8188721246808827,773.0,854.0,Move large,[338.0],3500
851.0,200.0,0.8188721246808827,803.0,834.0,Move,,3500
1089.0,200.0,0.8188721246808827,806.0,229.0,Move,,3500
80.0,200.0,0.8188721246808827,817.0,372.0,Move large,[80.0],3500
481.0,1000.0,9.155268678330678,828.0,437.0,Move,,3500
1231.0,200.0,0.8188721246808827,879.0,71.0,Move,,3500
626.0,200.0,0.8188721246808827,883.0,803.0,Move,,3500
1279.0,200.0,0.8188721246808827,887.0,12.0,Move,,3500
82.0,400.0,2.316120129145952,898.0,398.0,Move,,3500
486.0,400.0,2.316120129145952,900.0,950.0,Move,,3500
1148.0,400.0,2.316120129145952,950.0,819.0,Move,,3500
853.0,200.0,0.8188721246808827,951.0,124.0,Move,,3500
1304.0,200.0,0.8188721246808827,988.0,37.0,Appearance type 1,,3500
1207.0,200.0,0.8188721246808827,989.0,534.0,Move,,3500
1022.0,200.0,0.8188721246808827,990.0,267.0,Move large,[1022.0],3500
