Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
472.0,34.0,0.057397036486864964,1.0,115.0,Move,,450
2.0,155.0,0.5586870968794886,5.0,212.0,Move,,450
476.0,34.0,0.057397036486864964,1.0,424.0,Edge Appearance type 1,,450
438.0,110.0,0.3340105016700744,3.0,760.0,Move,,450
463.0,129.0,0.4241853442838752,2.0,795.0,Move,,450
15.0,200.0,0.8188721246808827,13.0,898.0,Move,,450
1.0,600.0,4.254984374547495,26.0,106.0,Move,,450
11.0,200.0,0.8188721246808827,23.0,772.0,Move,,450
452.0,395.0,2.2728288709514293,28.0,439.0,Coagulation,"[473.0, 452.0]",450
17.0,400.0,2.316120129145952,28.0,922.0,Move,,450
10.0,1000.0,9.155268678330678,37.0,699.0,Move,,450
7.0,400.0,2.316120129145952,32.0,341.0,Move,,450
14.0,200.0,0.8188721246808827,32.0,293.0,Move,,450
16.0,400.0,2.316120129145952,53.0,32.0,Move,,450
31.0,200.0,0.8188721246808827,59.0,133.0,Move,,450
18.0,1200.0,12.034913220341341,76.0,171.0,Move,,450
21.0,400.0,2.316120129145952,73.0,581.0,Move,,450
24.0,800.0,6.550976997447061,79.0,274.0,Move,,450
30.0,200.0,0.8188721246808827,74.0,71.0,Move,,450
37.0,2200.0,29.874807477323742,98.0,807.0,Move,,450
25.0,400.0,2.316120129145952,85.0,645.0,Move,,450
40.0,400.0,2.316120129145952,91.0,217.0,Move,,450
28.0,200.0,0.8188721246808827,88.0,352.0,Move,,450
39.0,400.0,2.316120129145952,102.0,466.0,Move,,450
33.0,200.0,0.8188721246808827,106.0,546.0,Move,,450
42.0,1000.0,9.155268678330678,118.0,311.0,Move,,450
34.0,200.0,0.8188721246808827,114.0,385.0,Move,,450
43.0,200.0,0.8188721246808827,116.0,68.0,Move,,450
412.0,200.0,0.8188721246808827,118.0,128.0,Move,,450
44.0,200.0,0.8188721246808827,118.0,351.0,Move,,450
51.0,200.0,0.8188721246808827,126.0,19.0,Move,,450
