ID,Area,Centre x,Centre y,Radius
7.0,200.0,661.0,93.0,8.06225774829855
13.0,200.0,510.0,501.0,8.06225774829855
16.0,200.0,173.0,568.0,8.06225774829855
18.0,200.0,1000.0,434.0,8.06225774829855
21.0,200.0,642.0,185.0,8.06225774829855
31.0,200.0,602.0,482.0,8.06225774829855
41.0,200.0,637.0,532.0,8.06225774829855
48.0,200.0,289.0,517.0,8.06225774829855
53.0,200.0,284.0,645.0,8.06225774829855
54.0,200.0,662.0,814.0,8.06225774829855
58.0,200.0,731.0,988.0,8.06225774829855
65.0,200.0,922.0,763.0,8.06225774829855
66.0,200.0,79.0,68.0,8.06225774829855
67.0,200.0,29.0,437.0,8.06225774829855
69.0,200.0,265.0,15.0,8.06225774829855
80.0,200.0,153.0,533.0,8.06225774829855
88.0,200.0,205.0,596.0,8.06225774829855
91.0,200.0,454.0,399.0,8.06225774829855
92.0,200.0,687.0,136.0,8.06225774829855
99.0,200.0,895.0,27.0,8.06225774829855
102.0,200.0,469.0,572.0,8.06225774829855
103.0,200.0,870.0,56.0,8.06225774829855
110.0,200.0,438.0,988.0,8.06225774829855
115.0,200.0,677.0,205.0,8.06225774829855
123.0,200.0,772.0,839.0,8.06225774829855
128.0,200.0,57.0,135.0,8.06225774829855
131.0,200.0,961.0,704.0,8.06225774829855
138.0,200.0,922.0,337.0,8.06225774829855
145.0,200.0,379.0,920.0,8.06225774829855
148.0,200.0,995.0,114.0,8.06225774829855
152.0,200.0,805.0,1012.0,8.06225774829855
163.0,200.0,734.0,429.0,8.06225774829855
164.0,200.0,165.0,20.0,8.06225774829855
169.0,200.0,491.0,794.0,8.06225774829855
171.0,200.0,781.0,136.0,8.06225774829855
175.0,200.0,301.0,884.0,8.06225774829855
190.0,200.0,337.0,627.0,8.06225774829855
204.0,200.0,559.0,451.0,8.06225774829855
208.0,200.0,128.0,16.0,8.06225774829855
215.0,200.0,662.0,636.0,8.06225774829855
218.0,200.0,953.0,312.0,8.06225774829855
226.0,200.0,891.0,434.0,8.06225774829855
227.0,200.0,647.0,866.0,8.06225774829855
231.0,200.0,120.0,130.0,8.06225774829855
234.0,200.0,1006.0,211.0,8.06225774829855
235.0,200.0,800.0,276.0,8.06225774829855
