Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
12.0,200.0,0.8188721246808827,8.0,269.0,Move,,110
411.0,10.0,0.009155268678330684,0.0,281.0,Edge Appearance type 1,,110
403.0,93.0,0.25965429863462747,3.0,423.0,Move,,110
406.0,62.0,0.14133789803890667,2.0,447.0,Move,,110
6.0,212.0,0.8936652800187271,5.0,545.0,Move,,110
399.0,60.0,0.13455442031997064,1.0,794.0,Move,,110
2.0,200.0,0.8188721246808827,9.0,229.0,Move,,110
4.0,200.0,0.8188721246808827,11.0,435.0,Move,,110
7.0,200.0,0.8188721246808827,13.0,330.0,Move,,110
1.0,400.0,2.316120129145952,21.0,91.0,Move,,110
10.0,400.0,2.316120129145952,21.0,669.0,Move,,110
8.0,200.0,0.8188721246808827,23.0,124.0,Move,,110
15.0,200.0,0.8188721246808827,24.0,906.0,Move,,110
13.0,600.0,4.254984374547495,37.0,708.0,Move,,110
14.0,200.0,0.8188721246808827,33.0,305.0,Move,,110
11.0,200.0,0.8188721246808827,39.0,772.0,Move,,110
18.0,400.0,2.316120129145952,44.0,183.0,Move,,110
17.0,400.0,2.316120129145952,47.0,932.0,Move,,110
16.0,400.0,2.316120129145952,50.0,33.0,Move,,110
21.0,200.0,0.8188721246808827,53.0,577.0,Move,,110
22.0,200.0,0.8188721246808827,61.0,341.0,Move,,110
20.0,400.0,2.316120129145952,69.0,824.0,Move,,110
24.0,400.0,2.316120129145952,71.0,280.0,Move,,110
25.0,400.0,2.316120129145952,71.0,622.0,Move,,110
26.0,800.0,6.550976997447061,79.0,183.0,Move,,110
31.0,200.0,0.8188721246808827,80.0,132.0,Move,,110
30.0,200.0,0.8188721246808827,82.0,72.0,Move,,110
34.0,200.0,0.8188721246808827,87.0,385.0,Move,,110
28.0,200.0,0.8188721246808827,88.0,358.0,Move,,110
33.0,200.0,0.8188721246808827,89.0,553.0,Move,,110
36.0,200.0,0.8188721246808827,96.0,589.0,Move,,110
40.0,400.0,2.316120129145952,102.0,220.0,Move,,110
35.0,400.0,2.316120129145952,105.0,276.0,Move,,110
39.0,400.0,2.316120129145952,110.0,474.0,Move,,110
37.0,1400.0,15.165723982280841,122.0,803.0,Move,,110
44.0,200.0,0.8188721246808827,111.0,380.0,Move,,110
47.0,200.0,0.8188721246808827,114.0,658.0,Move,,110
41.0,200.0,0.8188721246808827,114.0,837.0,Move,,110
42.0,800.0,6.550976997447061,125.0,308.0,Move,,110
45.0,200.0,0.8188721246808827,118.0,751.0,Move,,110
43.0,200.0,0.8188721246808827,123.0,70.0,Move,,110
48.0,400.0,2.316120129145952,128.0,96.0,Move,,110
412.0,200.0,0.8188721246808827,127.0,117.0,Splitting,[64.0],110
46.0,200.0,0.8188721246808827,127.0,391.0,Move,,110
53.0,200.0,0.8188721246808827,130.0,448.0,Move,,110
51.0,200.0,0.8188721246808827,134.0,15.0,Move,,110
55.0,200.0,0.8188721246808827,138.0,279.0,Move,,110
60.0,200.0,0.8188721246808827,141.0,546.0,Move,,110
58.0,200.0,0.8188721246808827,142.0,484.0,Move,,110
62.0,400.0,2.316120129145952,147.0,719.0,Move,,110
59.0,200.0,0.8188721246808827,145.0,679.0,Move,,110
57.0,600.0,4.254984374547495,157.0,881.0,Move,,110
61.0,400.0,2.316120129145952,157.0,338.0,Move,,110
64.0,1000.0,9.155268678330678,165.0,159.0,Move,,110
65.0,600.0,4.254984374547495,166.0,827.0,Move,,110
69.0,200.0,0.8188721246808827,166.0,316.0,Move,,110
70.0,200.0,0.8188721246808827,167.0,11.0,Move,,110
68.0,400.0,2.316120129145952,171.0,621.0,Move,,110
71.0,200.0,0.8188721246808827,170.0,281.0,Move,,110
74.0,200.0,0.8188721246808827,172.0,556.0,Move,,110
72.0,200.0,0.8188721246808827,174.0,504.0,Move,,110
76.0,200.0,0.8188721246808827,175.0,226.0,Move,,110
78.0,400.0,2.316120129145952,179.0,684.0,Move,,110
73.0,400.0,2.316120129145952,182.0,957.0,Move,,110
79.0,400.0,2.316120129145952,183.0,53.0,Move,,110
75.0,400.0,2.316120129145952,185.0,747.0,Move,,110
82.0,400.0,2.316120129145952,191.0,867.0,Move,,110
87.0,200.0,0.8188721246808827,189.0,708.0,Move,,110
80.0,400.0,2.316120129145952,195.0,368.0,Move,,110
85.0,600.0,4.254984374547495,204.0,442.0,Move,,110
83.0,200.0,0.8188721246808827,199.0,639.0,Move,,110
91.0,400.0,2.316120129145952,205.0,308.0,Move,,110
