ID,Area,Centre x,Centre y,Radius
12.0,200.0,238.0,176.0,8.06225774829855
13.0,200.0,110.0,716.0,8.06225774829855
18.0,200.0,706.0,744.0,8.06225774829855
23.0,200.0,262.0,412.0,8.06225774829855
24.0,200.0,62.0,429.0,8.06225774829855
26.0,200.0,227.0,723.0,8.06225774829855
38.0,200.0,602.0,504.0,8.06225774829855
39.0,200.0,629.0,881.0,8.06225774829855
51.0,200.0,813.0,682.0,8.06225774829855
55.0,200.0,524.0,133.0,8.06225774829855
77.0,200.0,201.0,645.0,8.06225774829855
88.0,200.0,224.0,773.0,8.06225774829855
95.0,200.0,98.0,311.0,8.06225774829855
102.0,200.0,697.0,947.0,8.06225774829855
114.0,200.0,446.0,884.0,8.06225774829855
116.0,200.0,14.0,213.0,8.06225774829855
142.0,200.0,677.0,268.0,8.06225774829855
154.0,200.0,895.0,861.0,8.06225774829855
159.0,200.0,538.0,210.0,8.06225774829855
161.0,200.0,353.0,1242.0,8.06225774829855
170.0,200.0,595.0,1151.0,8.06225774829855
173.0,200.0,96.0,1129.0,8.06225774829855
175.0,200.0,201.0,71.0,8.06225774829855
185.0,200.0,273.0,898.0,8.06225774829855
187.0,200.0,830.0,1276.0,8.06225774829855
188.0,200.0,1019.0,1128.0,8.06225774829855
195.0,200.0,981.0,506.0,8.06225774829855
197.0,200.0,887.0,237.0,8.06225774829855
223.0,200.0,703.0,134.0,8.06225774829855
236.0,200.0,49.0,362.0,8.06225774829855
238.0,200.0,436.0,614.0,8.06225774829855
246.0,200.0,167.0,563.0,8.06225774829855
249.0,200.0,215.0,580.0,8.06225774829855
250.0,200.0,685.0,1287.0,8.06225774829855
259.0,200.0,179.0,406.0,8.06225774829855
265.0,200.0,249.0,979.0,8.06225774829855
272.0,200.0,509.0,1348.0,8.06225774829855
280.0,200.0,-18.0,1327.0,8.06225774829855
281.0,200.0,626.0,777.0,8.06225774829855
285.0,200.0,610.0,1039.0,8.06225774829855
286.0,200.0,92.0,737.0,8.06225774829855
293.0,200.0,650.0,398.0,8.06225774829855
309.0,200.0,908.0,371.0,8.06225774829855
325.0,200.0,826.0,1228.0,8.06225774829855
334.0,200.0,250.0,239.0,8.06225774829855
339.0,200.0,380.0,539.0,8.06225774829855
346.0,200.0,944.0,1205.0,8.06225774829855
359.0,200.0,940.0,653.0,8.06225774829855
360.0,200.0,314.0,232.0,8.06225774829855
362.0,200.0,452.0,34.0,8.06225774829855
364.0,200.0,212.0,108.0,8.06225774829855
366.0,200.0,979.0,1264.0,8.06225774829855
379.0,200.0,33.0,224.0,8.06225774829855
381.0,200.0,7.0,111.0,8.06225774829855
390.0,200.0,281.0,1279.0,8.06225774829855
393.0,200.0,672.0,596.0,8.06225774829855
405.0,200.0,37.0,1210.0,8.06225774829855
418.0,200.0,514.0,583.0,8.06225774829855
430.0,200.0,112.0,538.0,8.06225774829855
435.0,200.0,856.0,199.0,8.06225774829855
445.0,200.0,167.0,890.0,8.06225774829855
459.0,200.0,970.0,856.0,8.06225774829855
468.0,200.0,400.0,634.0,8.06225774829855
471.0,200.0,783.0,16.0,8.06225774829855
474.0,200.0,912.0,644.0,8.06225774829855
486.0,200.0,831.0,783.0,8.06225774829855
490.0,200.0,700.0,108.0,8.06225774829855
508.0,400.0,46.0,800.0,11.180339887498949
513.0,400.0,108.0,218.0,11.180339887498949
524.0,400.0,163.0,89.0,11.180339887498949
528.0,400.0,230.0,1255.0,11.180339887498949
531.0,600.0,460.0,1235.0,13.892443989449804
532.0,400.0,709.0,1360.0,11.180339887498949
539.0,400.0,415.0,963.0,11.180339887498949
543.0,400.0,131.0,1054.0,11.180339887498949
568.0,400.0,553.0,1157.0,11.180339887498949
575.0,800.0,667.0,302.0,16.0312195418814
583.0,400.0,764.0,278.0,11.180339887498949
590.0,400.0,551.0,836.0,11.180339887498949
591.0,1000.0,306.0,1077.0,17.88854381999832
593.0,400.0,466.0,1014.0,11.180339887498949
600.0,400.0,69.0,817.0,11.180339887498949
602.0,400.0,655.0,1135.0,11.180339887498949
617.0,400.0,322.0,593.0,11.180339887498949
622.0,600.0,922.0,310.0,13.892443989449804
633.0,400.0,282.0,131.0,11.180339887498949
640.0,400.0,324.0,100.0,11.180339887498949
645.0,1000.0,384.0,978.0,17.88854381999832
648.0,400.0,458.0,190.0,11.180339887498949
649.0,400.0,403.0,425.0,11.180339887498949
650.0,400.0,947.0,444.0,11.180339887498949
651.0,400.0,346.0,447.0,11.180339887498949
653.0,400.0,991.0,62.0,11.180339887498949
654.0,400.0,111.0,1189.0,11.180339887498949
666.0,600.0,386.0,75.0,13.892443989449804
674.0,1000.0,872.0,116.0,17.88854381999832
676.0,800.0,96.0,959.0,16.0312195418814
677.0,400.0,920.0,579.0,11.180339887498949
679.0,1000.0,900.0,1278.0,17.88854381999832
683.0,400.0,529.0,769.0,11.180339887498949
684.0,600.0,818.0,176.0,13.892443989449804
691.0,800.0,343.0,1136.0,16.0312195418814
692.0,1200.0,643.0,983.0,19.4164878389476
693.0,400.0,32.0,1123.0,11.180339887498949
694.0,400.0,108.0,580.0,11.180339887498949
698.0,600.0,138.0,419.0,13.892443989449804
699.0,400.0,728.0,476.0,11.180339887498949
700.0,800.0,171.0,1284.0,16.0312195418814
702.0,400.0,527.0,460.0,11.180339887498949
703.0,800.0,942.0,191.0,16.0312195418814
708.0,600.0,754.0,553.0,13.892443989449804
709.0,600.0,470.0,512.0,13.892443989449804
712.0,800.0,274.0,1141.0,16.0312195418814
715.0,1000.0,445.0,675.0,17.88854381999832
718.0,800.0,239.0,831.0,16.0312195418814
722.0,800.0,989.0,809.0,16.0312195418814
723.0,1400.0,275.0,534.0,21.095023109728988
726.0,400.0,600.0,352.0,11.180339887498949
727.0,1800.0,811.0,378.0,24.020824298928627
729.0,400.0,295.0,14.0,11.180339887498949
730.0,600.0,908.0,948.0,13.892443989449804
731.0,1200.0,665.0,497.0,19.4164878389476
732.0,800.0,390.0,293.0,16.0312195418814
733.0,400.0,331.0,1209.0,11.180339887498949
735.0,2800.0,151.0,783.0,29.832867780352597
736.0,1400.0,742.0,135.0,21.095023109728988
737.0,1400.0,177.0,1010.0,21.095023109728988
740.0,600.0,817.0,859.0,13.892443989449804
743.0,400.0,18.0,155.0,11.180339887498949
744.0,400.0,634.0,834.0,11.180339887498949
745.0,400.0,1031.0,467.0,11.180339887498949
747.0,600.0,172.0,504.0,13.892443989449804
751.0,400.0,565.0,1111.0,11.180339887498949
755.0,1400.0,515.0,1019.0,21.095023109728988
757.0,600.0,408.0,1152.0,13.892443989449804
759.0,600.0,896.0,1019.0,13.892443989449804
761.0,600.0,478.0,255.0,13.892443989449804
762.0,400.0,617.0,214.0,11.180339887498949
764.0,400.0,304.0,817.0,11.180339887498949
767.0,1000.0,904.0,1187.0,17.88854381999832
769.0,2000.0,252.0,1046.0,25.179356624028344
770.0,1200.0,349.0,632.0,19.4164878389476
771.0,1800.0,716.0,1036.0,24.020824298928627
772.0,1600.0,834.0,584.0,22.561028345356956
773.0,1200.0,782.0,697.0,19.4164878389476
774.0,600.0,381.0,1244.0,13.892443989449804
775.0,1000.0,798.0,1248.0,17.88854381999832
777.0,400.0,116.0,363.0,11.180339887498949
778.0,1600.0,839.0,919.0,22.561028345356956
779.0,1000.0,469.0,741.0,17.88854381999832
780.0,600.0,76.0,491.0,13.892443989449804
781.0,800.0,508.0,416.0,16.0312195418814
782.0,600.0,882.0,751.0,13.892443989449804
783.0,1200.0,562.0,25.0,19.4164878389476
785.0,800.0,49.0,186.0,16.0312195418814
786.0,2400.0,304.0,308.0,27.65863337187866
787.0,1400.0,179.0,300.0,21.095023109728988
788.0,1400.0,579.0,1264.0,21.095023109728988
790.0,600.0,600.0,288.0,13.892443989449804
791.0,400.0,418.0,101.0,11.180339887498949
792.0,1600.0,354.0,918.0,22.561028345356956
