ID,Area,Centre x,Centre y,Radius
8.0,200.0,314.0,281.0,8.06225774829855
12.0,200.0,240.0,158.0,8.06225774829855
13.0,200.0,89.0,699.0,8.06225774829855
18.0,200.0,696.0,717.0,8.06225774829855
23.0,200.0,317.0,421.0,8.06225774829855
24.0,200.0,44.0,439.0,8.06225774829855
26.0,200.0,206.0,727.0,8.06225774829855
38.0,200.0,613.0,477.0,8.06225774829855
39.0,200.0,646.0,906.0,8.06225774829855
44.0,200.0,599.0,788.0,8.06225774829855
51.0,200.0,814.0,672.0,8.06225774829855
55.0,200.0,500.0,123.0,8.06225774829855
60.0,200.0,83.0,169.0,8.06225774829855
69.0,200.0,563.0,298.0,8.06225774829855
72.0,200.0,458.0,1129.0,8.06225774829855
77.0,200.0,177.0,645.0,8.06225774829855
87.0,200.0,558.0,604.0,8.06225774829855
88.0,200.0,199.0,778.0,8.06225774829855
95.0,200.0,97.0,290.0,8.06225774829855
102.0,200.0,706.0,942.0,8.06225774829855
114.0,200.0,438.0,864.0,8.06225774829855
116.0,200.0,-26.0,234.0,8.06225774829855
142.0,200.0,704.0,266.0,8.06225774829855
149.0,200.0,396.0,828.0,8.06225774829855
154.0,200.0,907.0,860.0,8.06225774829855
159.0,200.0,563.0,223.0,8.06225774829855
160.0,200.0,604.0,1293.0,8.06225774829855
161.0,200.0,343.0,1276.0,8.06225774829855
170.0,200.0,590.0,1165.0,8.06225774829855
173.0,200.0,73.0,1145.0,8.06225774829855
175.0,200.0,223.0,53.0,8.06225774829855
185.0,200.0,266.0,874.0,8.06225774829855
187.0,200.0,844.0,1289.0,8.06225774829855
188.0,200.0,984.0,1119.0,8.06225774829855
195.0,200.0,998.0,497.0,8.06225774829855
197.0,200.0,890.0,254.0,8.06225774829855
220.0,200.0,761.0,590.0,8.06225774829855
223.0,200.0,710.0,148.0,8.06225774829855
229.0,200.0,413.0,91.0,8.06225774829855
236.0,200.0,50.0,395.0,8.06225774829855
238.0,200.0,459.0,650.0,8.06225774829855
246.0,200.0,183.0,555.0,8.06225774829855
249.0,200.0,211.0,603.0,8.06225774829855
250.0,200.0,678.0,1277.0,8.06225774829855
259.0,200.0,153.0,417.0,8.06225774829855
265.0,200.0,267.0,979.0,8.06225774829855
271.0,200.0,427.0,1077.0,8.06225774829855
272.0,200.0,489.0,1367.0,8.06225774829855
280.0,200.0,-1.0,1356.0,8.06225774829855
281.0,200.0,637.0,749.0,8.06225774829855
285.0,200.0,613.0,1038.0,8.06225774829855
286.0,200.0,76.0,757.0,8.06225774829855
288.0,200.0,575.0,776.0,8.06225774829855
293.0,200.0,656.0,412.0,8.06225774829855
309.0,200.0,931.0,377.0,8.06225774829855
315.0,200.0,784.0,863.0,8.06225774829855
318.0,200.0,967.0,726.0,8.06225774829855
325.0,200.0,814.0,1216.0,8.06225774829855
334.0,200.0,273.0,236.0,8.06225774829855
339.0,200.0,390.0,543.0,8.06225774829855
344.0,200.0,31.0,715.0,8.06225774829855
