Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep
505.0,181.0,0.704999739154436,6.0,10.0,Move,,640
700.0,29.0,0.04521349620607567,1.0,45.0,Move,,640
455.0,62.0,0.14133789803890667,2.0,146.0,Move,,640
719.0,3.0,0.0015043641525426669,0.0,246.0,Move,,640
730.0,3.0,0.0015043641525426669,0.0,436.0,Edge Appearance type 1,,640
546.0,110.0,0.3340105016700744,3.0,883.0,Move,,640
720.0,125.0,0.40460953537702665,4.0,1012.0,Move,,640
14.0,200.0,0.8188721246808827,11.0,99.0,Move,,640
15.0,200.0,0.8188721246808827,18.0,71.0,Move,,640
529.0,200.0,0.8188721246808827,21.0,296.0,Move,,640
588.0,200.0,0.8188721246808827,24.0,267.0,Move,,640
515.0,200.0,0.8188721246808827,25.0,741.0,Move,,640
641.0,200.0,0.8188721246808827,28.0,507.0,Move,,640
458.0,400.0,2.316120129145952,35.0,671.0,Move,,640
531.0,200.0,0.8188721246808827,37.0,1184.0,Move,,640
16.0,400.0,2.316120129145952,41.0,545.0,Move,,640
28.0,200.0,0.8188721246808827,47.0,1133.0,Move,,640
709.0,200.0,0.8188721246808827,48.0,223.0,Move,,640
3.0,200.0,0.8188721246808827,48.0,397.0,Move,,640
621.0,200.0,0.8188721246808827,49.0,431.0,Move,,640
37.0,800.0,6.550976997447061,60.0,19.0,Move,,640
29.0,400.0,2.316120129145952,56.0,776.0,Move,,640
35.0,200.0,0.8188721246808827,64.0,741.0,Move,,640
41.0,400.0,2.316120129145952,69.0,1236.0,Move,,640
33.0,600.0,4.254984374547495,72.0,139.0,Move,,640
18.0,400.0,2.316120129145952,72.0,845.0,Move,,640
54.0,400.0,2.316120129145952,79.0,1092.0,Move,,640
45.0,400.0,2.316120129145952,80.0,666.0,Move,,640
47.0,400.0,2.316120129145952,82.0,595.0,Move,,640
42.0,200.0,0.8188721246808827,80.0,1328.0,Move,,640
44.0,400.0,2.316120129145952,86.0,1060.0,Move,,640
52.0,200.0,0.8188721246808827,89.0,183.0,Move,,640
53.0,200.0,0.8188721246808827,95.0,531.0,Move,,640
46.0,600.0,4.254984374547495,110.0,460.0,Move,,640
48.0,200.0,0.8188721246808827,111.0,702.0,Move,,640
68.0,200.0,0.8188721246808827,111.0,735.0,Move,,640
36.0,800.0,6.550976997447061,120.0,957.0,Move,,640
34.0,400.0,2.316120129145952,121.0,226.0,Move,,640
61.0,800.0,6.550976997447061,133.0,1281.0,Move,,640
55.0,200.0,0.8188721246808827,127.0,354.0,Move,,640
59.0,400.0,2.316120129145952,133.0,27.0,Move,,640
57.0,200.0,0.8188721246808827,130.0,319.0,Move,,640
69.0,200.0,0.8188721246808827,132.0,878.0,Move,,640
50.0,2600.0,38.38231063660581,157.0,780.0,Move,,640
67.0,200.0,0.8188721246808827,155.0,354.0,Move,,640
64.0,400.0,2.316120129145952,162.0,117.0,Move,,640
80.0,200.0,0.8188721246808827,167.0,642.0,Move,,640
65.0,400.0,2.316120129145952,173.0,999.0,Move,,640
83.0,200.0,0.8188721246808827,179.0,534.0,Move,,640
75.0,200.0,0.8188721246808827,180.0,485.0,Move,,640
76.0,1000.0,9.155268678330678,189.0,960.0,Coagulation,"[76.0, 84.0]",640
90.0,773.0,6.222147969277492,189.0,14.0,Move,,640
73.0,800.0,6.550976997447061,194.0,1130.0,Move,,640
81.0,200.0,0.8188721246808827,189.0,395.0,Move,,640
722.0,27.0,0.040617832118652004,189.0,1343.0,Move,,640
88.0,200.0,0.8188721246808827,196.0,138.0,Move,,640
92.0,400.0,2.316120129145952,202.0,476.0,Move,,640
85.0,1000.0,9.155268678330678,211.0,1034.0,Move,,640
97.0,400.0,2.316120129145952,207.0,1230.0,Move,,640
87.0,200.0,0.8188721246808827,206.0,606.0,Move,,640
98.0,200.0,0.8188721246808827,208.0,771.0,Move,,640
