ID,Area,Centre x,Centre y,Radius
323.0,200.0,1148.0,713.0,8.06225774829855
791.0,1000.0,640.0,631.0,17.88854381999832
874.0,1000.0,-13.0,859.0,17.88854381999832
947.0,8000.0,230.0,870.0,50.44799302251776
959.0,3400.0,814.0,331.0,32.984845004941285
962.0,14400.0,245.0,366.0,67.68308503607086
966.0,12200.0,668.0,148.0,62.289646009589745
971.0,6000.0,711.0,909.0,43.73785545725808
972.0,2800.0,826.0,1061.0,29.832867780352597
974.0,400.0,380.0,55.0,11.180339887498949
975.0,46400.0,326.0,667.0,121.51131634543344
976.0,4200.0,516.0,587.0,36.61966684720111
