ID,Area,Centre x,Centre y,Radius
83.0,200.0,844.0,1166.0,8.06225774829855
216.0,200.0,975.0,35.0,8.06225774829855
309.0,200.0,-63.0,57.0,8.06225774829855
323.0,200.0,1180.0,764.0,8.06225774829855
791.0,1000.0,647.0,513.0,17.88854381999832
836.0,600.0,86.0,558.0,13.892443989449804
874.0,1000.0,57.0,698.0,17.88854381999832
883.0,600.0,733.0,817.0,13.892443989449804
906.0,1800.0,-18.0,563.0,24.020824298928627
940.0,1000.0,182.0,585.0,17.88854381999832
941.0,2600.0,754.0,1094.0,28.792360097775937
947.0,8000.0,131.0,931.0,50.44799302251776
951.0,5400.0,589.0,809.0,41.43669871020132
959.0,3400.0,826.0,317.0,32.984845004941285
962.0,14400.0,242.0,429.0,67.68308503607086
966.0,12200.0,690.0,194.0,62.289646009589745
967.0,29200.0,465.0,545.0,96.38464608017192
968.0,2400.0,871.0,677.0,27.65863337187866
969.0,15600.0,447.0,358.0,70.45565981523414
