ID,Area,Centre x,Centre y,Radius
216.0,200.0,877.0,18.0,8.06225774829855
309.0,200.0,-190.0,7.0,8.06225774829855
323.0,200.0,1135.0,732.0,8.06225774829855
791.0,1000.0,638.0,546.0,17.88854381999832
836.0,600.0,184.0,664.0,13.892443989449804
874.0,1000.0,83.0,870.0,17.88854381999832
906.0,1800.0,-129.0,558.0,24.020824298928627
947.0,8000.0,183.0,979.0,50.44799302251776
959.0,3400.0,867.0,327.0,32.984845004941285
962.0,14400.0,158.0,392.0,67.68308503607086
966.0,12200.0,735.0,131.0,62.289646009589745
968.0,2400.0,820.0,672.0,27.65863337187866
971.0,6000.0,757.0,904.0,43.73785545725808
972.0,2800.0,812.0,1117.0,29.832867780352597
973.0,45800.0,372.0,529.0,120.7683733433551
