Total cells,Proliferative cells,Timestep
2,1,41
1,0,41
1,0,41
2,0,41
1,0,41
2,0,41
1,0,41
1,0,41
1,0,41
2,0,41
3,2,41
3,2,41
1,0,41
2,1,41
1,0,41
2,1,41
1,0,41
1,0,41
1,0,41
1,0,41
1,0,41
1,0,41
1,0,41
1,0,41
2,1,41
1,0,41
2,1,41
2,1,41
1,0,41
1,0,41
3,0,41
1,0,41
1,0,41
1,0,41
1,0,41
2,1,41
1,0,41
1,0,41
2,1,41
2,1,41
1,0,41
1,0,41
1,0,41
1,0,41
2,1,41
1,0,41
1,0,41
2,1,41
1,0,41
1,0,41
1,0,41
2,1,41
1,0,41
1,1,41
1,1,41
1,1,41
1,1,41
2,2,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
2,2,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
2,2,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
1,1,41
3,2,42
1,0,42
1,0,42
2,1,42
1,0,42
2,1,42
1,0,42
1,0,42
2,1,42
1,0,42
1,0,42
1,0,42
1,0,42
1,0,42
2,1,42
2,0,42
2,0,42
2,1,42
2,0,42
2,1,42
1,0,42
1,0,42
1,0,42
1,0,42
2,0,42
1,0,42
2,1,42
1,0,42
2,0,42
1,0,42
2,0,42
1,0,42
1,0,42
2,1,42
1,0,42
2,1,42
2,1,42
1,0,42
1,0,42
2,0,42
1,0,42
2,0,42
1,0,42
1,0,42
1,0,42
2,0,42
3,2,42
3,2,42
1,0,42
2,1,42
1,0,42
2,1,42
1,0,42
1,0,42
1,0,42
1,0,42
1,0,42
1,0,42
1,0,42
1,0,42
3,2,42
1,0,42
2,1,42
2,1,42
1,0,42
1,0,42
3,0,42
1,0,42
1,0,42
1,0,42
1,0,42
2,1,42
1,0,42
1,0,42
2,1,42
2,1,42
1,0,42
1,0,42
1,0,42
1,0,42
2,1,42
1,0,42
1,0,42
2,1,42
1,0,42
1,0,42
1,0,42
2,1,42
1,0,42
1,1,42
1,1,42
1,1,42
1,1,42
2,2,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
2,2,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
2,2,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
1,1,42
3,2,43
1,0,43
1,0,43
2,1,43
1,0,43
2,1,43
1,0,43
1,0,43
2,1,43
1,0,43
1,0,43
1,0,43
1,0,43
1,0,43
2,1,43
2,0,43
2,0,43
2,1,43
2,0,43
2,1,43
1,0,43
1,0,43
1,0,43
1,0,43
2,0,43
1,0,43
2,1,43
1,0,43
2,0,43
1,0,43
2,0,43
1,0,43
1,0,43
2,1,43
1,0,43
2,1,43
2,1,43
1,0,43
1,0,43
2,0,43
1,0,43
2,0,43
1,0,43
1,0,43
1,0,43
2,0,43
3,2,43
3,2,43
1,0,43
2,1,43
1,0,43
2,1,43
1,0,43
1,0,43
1,0,43
1,0,43
1,0,43
1,0,43
1,0,43
1,0,43
3,2,43
1,0,43
2,1,43
2,1,43
1,0,43
1,0,43
3,0,43
1,0,43
1,0,43
1,0,43
1,0,43
2,1,43
1,0,43
1,0,43
2,1,43
2,1,43
1,0,43
1,0,43
1,0,43
1,0,43
2,1,43
1,0,43
1,0,43
2,1,43
1,0,43
1,0,43
2,1,43
2,1,43
1,0,43
1,1,43
1,1,43
1,1,43
1,1,43
2,2,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
2,2,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
2,2,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
1,1,43
3,2,44
1,0,44
1,0,44
2,1,44
1,0,44
2,1,44
1,0,44
1,0,44
2,1,44
1,0,44
1,0,44
1,0,44
1,0,44
1,0,44
2,1,44
2,0,44
2,0,44
2,1,44
2,0,44
2,1,44
1,0,44
1,0,44
1,0,44
1,0,44
2,0,44
1,0,44
2,1,44
1,0,44
2,0,44
1,0,44
2,0,44
1,0,44
1,0,44
2,1,44
1,0,44
2,1,44
2,1,44
1,0,44
1,0,44
3,1,44
1,0,44
2,0,44
1,0,44
1,0,44
1,0,44
2,0,44
3,2,44
3,2,44
1,0,44
2,1,44
1,0,44
2,1,44
1,0,44
1,0,44
1,0,44
1,0,44
1,0,44
1,0,44
1,0,44
1,0,44
3,2,44
1,0,44
2,1,44
2,1,44
1,0,44
1,0,44
3,0,44
1,0,44
1,0,44
1,0,44
1,0,44
2,1,44
1,0,44
1,0,44
2,1,44
2,1,44
1,0,44
1,0,44
1,0,44
1,0,44
2,1,44
1,0,44
1,0,44
2,1,44
1,0,44
1,0,44
2,1,44
2,1,44
1,0,44
1,1,44
1,1,44
1,1,44
1,1,44
2,2,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
2,2,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
2,2,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
1,1,44
3,2,45
1,0,45
1,0,45
2,1,45
1,0,45
2,1,45
1,0,45
1,0,45
2,1,45
1,0,45
1,0,45
1,0,45
1,0,45
1,0,45
2,1,45
2,0,45
2,0,45
2,1,45
2,0,45
2,1,45
1,0,45
1,0,45
1,0,45
1,0,45
2,0,45
1,0,45
2,1,45
1,0,45
2,0,45
1,0,45
2,0,45
1,0,45
1,0,45
2,1,45
1,0,45
2,1,45
2,1,45
1,0,45
1,0,45
3,1,45
1,0,45
2,0,45
1,0,45
1,0,45
1,0,45
2,0,45
3,2,45
3,2,45
1,0,45
2,1,45
1,0,45
2,1,45
1,0,45
1,0,45
1,0,45
1,0,45
1,0,45
1,0,45
1,0,45
1,0,45
3,2,45
1,0,45
2,1,45
2,1,45
1,0,45
1,0,45
3,0,45
3,1,45
1,0,45
1,0,45
1,0,45
2,1,45
1,0,45
1,0,45
2,1,45
2,1,45
1,0,45
1,0,45
1,0,45
1,0,45
2,1,45
1,0,45
1,0,45
2,1,45
1,0,45
1,0,45
2,1,45
1,0,45
1,1,45
1,1,45
1,1,45
1,1,45
2,2,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
2,2,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
2,2,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
1,1,45
3,2,46
1,0,46
1,0,46
2,1,46
1,0,46
2,1,46
1,0,46
2,0,46
2,1,46
1,0,46
1,0,46
1,0,46
1,0,46
1,0,46
2,1,46
2,0,46
2,0,46
2,1,46
2,0,46
2,1,46
1,0,46
1,0,46
1,0,46
1,0,46
2,0,46
1,0,46
2,1,46
1,0,46
2,0,46
1,0,46
2,0,46
1,0,46
1,0,46
2,1,46
1,0,46
2,1,46
2,1,46
1,0,46
1,0,46
3,1,46
2,0,46
1,0,46
1,0,46
1,0,46
2,0,46
3,2,46
3,2,46
1,0,46
2,1,46
1,0,46
2,1,46
1,0,46
1,0,46
1,0,46
1,0,46
1,0,46
1,0,46
1,0,46
1,0,46
3,2,46
1,0,46
2,1,46
2,1,46
1,0,46
1,0,46
3,0,46
3,1,46
1,0,46
1,0,46
1,0,46
2,1,46
1,0,46
1,0,46
2,1,46
2,1,46
1,0,46
1,0,46
1,0,46
1,0,46
2,1,46
1,0,46
1,0,46
2,1,46
1,0,46
1,0,46
2,1,46
1,0,46
1,1,46
1,1,46
1,1,46
1,1,46
2,2,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
2,2,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
2,2,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
1,1,46
3,2,47
1,0,47
1,0,47
2,1,47
1,0,47
2,1,47
1,0,47
2,0,47
2,1,47
1,0,47
1,0,47
1,0,47
1,0,47
1,0,47
2,1,47
2,0,47
2,0,47
2,1,47
2,0,47
2,1,47
1,0,47
1,0,47
1,0,47
1,0,47
2,0,47
1,0,47
2,1,47
1,0,47
2,0,47
1,0,47
2,0,47
1,0,47
1,0,47
2,1,47
1,0,47
3,2,47
2,1,47
1,0,47
1,0,47
3,1,47
2,0,47
1,0,47
1,0,47
1,0,47
2,0,47
3,2,47
3,2,47
1,0,47
2,1,47
1,0,47
2,1,47
1,0,47
1,0,47
1,0,47
1,0,47
1,0,47
1,0,47
1,0,47
1,0,47
3,2,47
1,0,47
2,1,47
2,1,47
1,0,47
1,0,47
3,0,47
3,1,47
1,0,47
1,0,47
1,0,47
2,1,47
1,0,47
1,0,47
2,1,47
2,1,47
1,0,47
1,0,47
1,0,47
1,0,47
2,1,47
1,0,47
1,0,47
2,1,47
1,0,47
1,0,47
2,1,47
1,0,47
1,1,47
1,1,47
1,1,47
1,1,47
2,2,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
2,2,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
2,2,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
1,1,47
3,2,48
1,0,48
1,0,48
2,1,48
1,0,48
2,1,48
1,0,48
2,0,48
2,1,48
1,0,48
1,0,48
1,0,48
1,0,48
1,0,48
2,1,48
2,0,48
2,0,48
2,1,48
2,0,48
2,1,48
1,0,48
1,0,48
1,0,48
1,0,48
2,0,48
1,0,48
2,1,48
1,0,48
2,0,48
1,0,48
2,0,48
1,0,48
1,0,48
2,1,48
1,0,48
3,2,48
2,1,48
1,0,48
1,0,48
3,1,48
2,0,48
1,0,48
1,0,48
1,0,48
2,0,48
3,2,48
3,2,48
1,0,48
2,1,48
1,0,48
2,1,48
1,0,48
1,0,48
1,0,48
1,0,48
1,0,48
1,0,48
1,0,48
2,1,48
3,2,48
1,0,48
2,1,48
2,1,48
1,0,48
1,0,48
3,0,48
3,1,48
1,0,48
1,0,48
1,0,48
2,1,48
1,0,48
1,0,48
2,1,48
2,1,48
1,0,48
1,0,48
1,0,48
1,0,48
2,1,48
1,0,48
1,0,48
2,1,48
1,0,48
1,0,48
2,1,48
1,0,48
1,1,48
1,1,48
1,1,48
1,1,48
2,2,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
2,2,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
2,2,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
1,1,48
3,2,49
1,0,49
1,0,49
2,1,49
1,0,49
2,1,49
1,0,49
2,0,49
2,1,49
1,0,49
1,0,49
1,0,49
1,0,49
1,0,49
2,1,49
2,0,49
2,0,49
2,1,49
2,0,49
2,1,49
1,0,49
1,0,49
1,0,49
1,0,49
2,0,49
1,0,49
2,1,49
1,0,49
2,0,49
1,0,49
2,0,49
1,0,49
1,0,49
2,1,49
1,0,49
3,2,49
2,1,49
1,0,49
1,0,49
3,1,49
2,0,49
1,0,49
1,0,49
1,0,49
2,0,49
3,2,49
3,2,49
1,0,49
2,1,49
1,0,49
2,1,49
1,0,49
1,0,49
1,0,49
1,0,49
1,0,49
1,0,49
1,0,49
2,1,49
3,2,49
1,0,49
2,1,49
2,1,49
1,0,49
1,0,49
3,0,49
3,1,49
1,0,49
1,0,49
1,0,49
3,2,49
1,0,49
1,0,49
2,1,49
2,1,49
1,0,49
1,0,49
1,0,49
1,0,49
2,1,49
1,0,49
1,0,49
2,1,49
1,0,49
1,0,49
2,1,49
1,0,49
1,1,49
1,1,49
1,1,49
1,1,49
2,2,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
2,2,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
2,2,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
1,1,49
3,2,50
1,0,50
1,0,50
2,1,50
1,0,50
2,1,50
1,0,50
2,0,50
2,1,50
1,0,50
1,0,50
1,0,50
1,0,50
1,0,50
2,1,50
2,0,50
2,0,50
2,1,50
2,0,50
2,1,50
1,0,50
1,0,50
1,0,50
1,0,50
2,0,50
1,0,50
2,1,50
1,0,50
2,0,50
1,0,50
3,1,50
1,0,50
1,0,50
2,1,50
1,0,50
3,2,50
2,1,50
1,0,50
1,0,50
3,1,50
2,0,50
1,0,50
1,0,50
1,0,50
2,0,50
3,2,50
3,2,50
1,0,50
2,1,50
1,0,50
2,1,50
1,0,50
1,0,50
1,0,50
1,0,50
1,0,50
1,0,50
1,0,50
2,1,50
3,2,50
1,0,50
2,1,50
2,1,50
1,0,50
1,0,50
3,0,50
3,1,50
1,0,50
1,0,50
1,0,50
3,2,50
1,0,50
1,0,50
2,1,50
2,1,50
1,0,50
1,0,50
1,0,50
1,0,50
2,1,50
1,0,50
1,0,50
2,1,50
1,0,50
1,0,50
2,1,50
1,0,50
1,1,50
1,1,50
1,1,50
1,1,50
2,2,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
2,2,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
2,2,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
1,1,50
3,2,51
1,0,51
1,0,51
2,1,51
1,0,51
2,1,51
1,0,51
2,0,51
2,1,51
1,0,51
1,0,51
1,0,51
1,0,51
1,0,51
2,1,51
2,0,51
2,0,51
2,1,51
2,0,51
2,1,51
1,0,51
1,0,51
1,0,51
1,0,51
2,0,51
1,0,51
2,1,51
1,0,51
2,0,51
1,0,51
3,1,51
1,0,51
1,0,51
2,1,51
1,0,51
3,2,51
2,1,51
1,0,51
1,0,51
3,1,51
2,0,51
1,0,51
1,0,51
1,0,51
2,0,51
3,2,51
3,2,51
1,0,51
2,1,51
1,0,51
2,1,51
1,0,51
1,0,51
1,0,51
1,0,51
1,0,51
1,0,51
1,0,51
2,1,51
3,2,51
1,0,51
2,1,51
2,1,51
1,0,51
1,0,51
3,0,51
3,1,51
1,0,51
1,0,51
2,1,51
3,2,51
1,0,51
1,0,51
2,1,51
2,1,51
1,0,51
1,0,51
1,0,51
1,0,51
2,1,51
1,0,51
1,0,51
2,1,51
1,0,51
1,0,51
2,1,51
1,0,51
1,1,51
1,1,51
1,1,51
2,2,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
2,2,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
2,2,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
1,1,51
3,2,52
1,0,52
1,0,52
2,1,52
1,0,52
2,1,52
1,0,52
2,0,52
2,1,52
1,0,52
1,0,52
1,0,52
1,0,52
1,0,52
2,1,52
2,0,52
2,0,52
2,1,52
2,0,52
2,1,52
1,0,52
1,0,52
1,0,52
1,0,52
2,0,52
1,0,52
2,1,52
1,0,52
2,0,52
1,0,52
3,1,52
1,0,52
1,0,52
2,1,52
1,0,52
3,2,52
2,1,52
1,0,52
1,0,52
3,1,52
2,0,52
1,0,52
1,0,52
1,0,52
2,0,52
3,2,52
3,2,52
1,0,52
2,1,52
1,0,52
2,1,52
1,0,52
1,0,52
1,0,52
1,0,52
1,0,52
1,0,52
1,0,52
2,1,52
3,2,52
1,0,52
2,1,52
2,1,52
1,0,52
1,0,52
3,0,52
3,1,52
1,0,52
1,0,52
2,1,52
3,2,52
1,0,52
1,0,52
2,1,52
2,1,52
1,0,52
1,0,52
1,0,52
1,0,52
2,1,52
1,0,52
1,0,52
2,1,52
1,0,52
1,0,52
2,1,52
1,0,52
2,2,52
1,1,52
1,1,52
2,2,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
2,2,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
2,2,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
1,1,52
3,2,53
1,0,53
1,0,53
2,1,53
1,0,53
2,1,53
1,0,53
2,0,53
2,1,53
1,0,53
1,0,53
1,0,53
1,0,53
1,0,53
2,1,53
2,0,53
2,0,53
2,1,53
2,0,53
2,1,53
1,0,53
1,0,53
1,0,53
1,0,53
2,0,53
1,0,53
2,1,53
1,0,53
2,0,53
1,0,53
3,1,53
1,0,53
1,0,53
2,1,53
1,0,53
3,2,53
2,1,53
1,0,53
1,0,53
3,1,53
2,0,53
1,0,53
1,0,53
1,0,53
2,0,53
3,2,53
3,2,53
1,0,53
2,1,53
1,0,53
2,1,53
1,0,53
1,0,53
1,0,53
1,0,53
1,0,53
1,0,53
1,0,53
2,1,53
3,2,53
1,0,53
2,1,53
2,1,53
1,0,53
1,0,53
3,0,53
3,1,53
1,0,53
1,0,53
2,1,53
3,2,53
1,0,53
1,0,53
2,1,53
2,1,53
1,0,53
1,0,53
1,0,53
1,0,53
2,1,53
1,0,53
1,0,53
2,1,53
1,0,53
2,1,53
2,1,53
1,0,53
2,2,53
1,1,53
1,1,53
2,2,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
2,2,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
2,2,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
1,1,53
3,2,54
1,0,54
1,0,54
2,1,54
1,0,54
2,1,54
1,0,54
2,0,54
2,1,54
1,0,54
1,0,54
1,0,54
1,0,54
1,0,54
2,1,54
2,0,54
2,0,54
2,1,54
2,0,54
2,1,54
1,0,54
1,0,54
1,0,54
1,0,54
2,0,54
1,0,54
2,1,54
1,0,54
2,0,54
1,0,54
3,1,54
1,0,54
1,0,54
2,1,54
1,0,54
3,2,54
2,1,54
1,0,54
1,0,54
3,1,54
2,0,54
1,0,54
1,0,54
1,0,54
4,1,54
3,2,54
3,2,54
1,0,54
2,1,54
1,0,54
2,1,54
1,0,54
1,0,54
1,0,54
1,0,54
1,0,54
1,0,54
1,0,54
2,1,54
3,2,54
1,0,54
2,1,54
2,1,54
1,0,54
1,0,54
3,0,54
3,1,54
1,0,54
1,0,54
2,1,54
3,2,54
1,0,54
1,0,54
2,1,54
2,1,54
1,0,54
1,0,54
1,0,54
1,0,54
2,1,54
1,0,54
1,0,54
2,1,54
1,0,54
2,1,54
1,0,54
2,2,54
1,1,54
1,1,54
2,2,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
2,2,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
2,2,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
1,1,54
3,2,55
1,0,55
1,0,55
2,1,55
1,0,55
2,1,55
1,0,55
2,0,55
2,1,55
1,0,55
1,0,55
1,0,55
1,0,55
1,0,55
2,1,55
2,0,55
2,0,55
2,1,55
2,0,55
2,1,55
1,0,55
1,0,55
1,0,55
1,0,55
2,0,55
1,0,55
2,1,55
1,0,55
2,0,55
1,0,55
3,1,55
1,0,55
1,0,55
2,1,55
1,0,55
3,2,55
2,1,55
1,0,55
1,0,55
3,1,55
2,0,55
1,0,55
1,0,55
1,0,55
4,1,55
3,2,55
3,2,55
1,0,55
2,1,55
1,0,55
2,1,55
1,0,55
1,0,55
1,0,55
1,0,55
1,0,55
1,0,55
1,0,55
2,1,55
3,2,55
1,0,55
2,1,55
2,1,55
1,0,55
1,0,55
3,0,55
3,1,55
1,0,55
1,0,55
2,1,55
3,2,55
1,0,55
1,0,55
2,1,55
2,1,55
1,0,55
1,0,55
1,0,55
1,0,55
2,1,55
1,0,55
1,0,55
2,1,55
1,0,55
2,1,55
1,0,55
2,2,55
1,1,55
1,1,55
2,2,55
1,1,55
1,1,55
2,2,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
2,2,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
2,2,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
1,1,55
3,2,56
1,0,56
1,0,56
2,1,56
1,0,56
2,1,56
1,0,56
2,0,56
2,1,56
1,0,56
1,0,56
1,0,56
1,0,56
1,0,56
2,1,56
2,0,56
2,0,56
2,1,56
2,0,56
2,1,56
1,0,56
1,0,56
1,0,56
1,0,56
2,0,56
1,0,56
2,1,56
1,0,56
2,0,56
1,0,56
3,1,56
1,0,56
1,0,56
2,1,56
1,0,56
3,2,56
2,1,56
2,1,56
1,0,56
3,1,56
2,0,56
1,0,56
1,0,56
1,0,56
4,1,56
3,2,56
3,2,56
1,0,56
2,1,56
1,0,56
2,1,56
1,0,56
1,0,56
1,0,56
1,0,56
1,0,56
1,0,56
1,0,56
2,1,56
3,2,56
1,0,56
2,1,56
2,1,56
1,0,56
1,0,56
3,0,56
3,1,56
1,0,56
1,0,56
2,1,56
3,2,56
1,0,56
1,0,56
2,1,56
2,1,56
1,0,56
1,0,56
1,0,56
1,0,56
2,1,56
1,0,56
1,0,56
2,1,56
1,0,56
2,1,56
1,0,56
